idx	species	label	label_name	cluster	rep_name
90	mouse	3	LTR	2	RLTRETN_Mm
91	mouse	1	SINE	1	B4A
92	mouse	3	LTR	0	MT2_Mm
93	mouse	2	LINE	0	Lx9
94	mouse	3	LTR	0	RMER16-int
95	mouse	4	DNA	0	Charlie1a
96	mouse	3	LTR	2	BGLII
97	mouse	1	SINE	3	B4A
98	mouse	4	DNA	0	MER45B
99	mouse	3	LTR	0	MMETn-int
100	mouse	2	LINE	1	L1MdF_V
101	mouse	2	LINE	2	L1M3
102	mouse	3	LTR	0	MT2C_Mm
103	mouse	1	SINE	1	B4
104	mouse	2	LINE	2	L1_Rod
105	mouse	3	LTR	2	IAPEY3_LTR
106	mouse	2	LINE	0	Lx9
107	mouse	1	SINE	2	B4A
108	mouse	4	DNA	2	Charlie1a
109	mouse	1	SINE	3	B4
110	mouse	2	LINE	1	L1MdF_IV
111	mouse	2	LINE	1	L1MdF_I
112	mouse	3	LTR	3	MTD
113	mouse	2	LINE	1	L1MdF_II
114	mouse	1	SINE	1	B4
115	mouse	4	DNA	0	RCHARR1
116	mouse	4	DNA	0	Charlie2b
117	mouse	4	DNA	2	MER119
118	mouse	1	SINE	1	B4A
119	mouse	4	DNA	0	Tigger13a
120	mouse	3	LTR	2	RLTR28B
121	mouse	2	LINE	3	Lx8
122	mouse	2	LINE	1	Lx
123	mouse	3	LTR	0	RLTR13C1
124	mouse	2	LINE	0	Lx9
125	mouse	1	SINE	1	B4
126	mouse	2	LINE	1	L1MdA_VI
127	mouse	2	LINE	0	Lx8
128	mouse	2	LINE	2	L1_Rod
129	mouse	2	LINE	2	L1MB4
130	mouse	2	LINE	1	L1MdFanc_I
131	mouse	4	DNA	0	Cheshire
132	mouse	3	LTR	0	MT2B1
133	mouse	4	DNA	2	MER115
134	mouse	4	DNA	2	MER2
135	mouse	4	DNA	0	MER103C
136	mouse	1	SINE	0	B4A
137	mouse	3	LTR	2	MLTR31FA_MM
138	mouse	4	DNA	0	Tigger1
139	mouse	2	LINE	0	L1MdF_II
140	mouse	2	LINE	3	L1MdF_III
141	mouse	2	LINE	1	L1MdF_IV
142	mouse	1	SINE	2	B4A
143	mouse	4	DNA	0	RCHARR1
144	mouse	1	SINE	2	B4
145	mouse	1	SINE	0	B4A
146	mouse	2	LINE	2	L1M4a1
147	mouse	1	SINE	1	B4A
148	mouse	1	SINE	1	B4
149	mouse	1	SINE	3	B4A
150	mouse	2	LINE	1	L1MdV_I
151	mouse	4	DNA	0	Tigger17a
152	mouse	4	DNA	2	RCHARR1
153	mouse	3	LTR	2	MTEb
154	mouse	1	SINE	1	B4A
155	mouse	2	LINE	2	L1M2
156	mouse	3	LTR	0	ERVB7_1-LTR_MM
157	mouse	2	LINE	1	L1MdV_III
158	mouse	2	LINE	2	L1_Mur2
159	mouse	3	LTR	0	RLTR45-int
160	mouse	1	SINE	0	B4
161	mouse	2	LINE	2	L1_Rod
162	mouse	4	DNA	2	Charlie4
163	mouse	1	SINE	1	B4A
164	mouse	4	DNA	0	Charlie24
165	mouse	3	LTR	0	IAPEy-int
166	mouse	1	SINE	1	B4A
167	mouse	3	LTR	0	RLTR9D2
168	mouse	4	DNA	0	Charlie13a
169	mouse	3	LTR	0	ERVB4_2-LTR_MM
170	mouse	4	DNA	0	Charlie1a
171	mouse	1	SINE	1	B4A
172	mouse	4	DNA	0	MMAR1
173	mouse	1	SINE	0	B4A
174	mouse	2	LINE	0	Lx4A
175	mouse	2	LINE	1	Lx3A
176	mouse	3	LTR	0	RLTR9D2
177	mouse	4	DNA	2	Charlie1b
178	mouse	2	LINE	3	L1MdV_I
179	mouse	1	SINE	0	B4
180	mouse	1	SINE	2	B4A
181	mouse	4	DNA	2	Tigger5b_Glire
182	mouse	3	LTR	2	MTEa
183	mouse	2	LINE	1	L1MdF_III
184	mouse	2	LINE	3	Lx8b
185	mouse	4	DNA	2	Tigger1
186	mouse	1	SINE	1	B4
187	mouse	1	SINE	3	ID_B1
188	mouse	4	DNA	2	Tigger6a
189	mouse	4	DNA	0	MER2
190	mouse	4	DNA	0	RCHARR1
191	mouse	4	DNA	0	MER63B
192	mouse	4	DNA	2	Arthur1
193	mouse	1	SINE	0	B4
194	mouse	4	DNA	0	MER2
195	mouse	2	LINE	1	L1MdA_IV
196	mouse	3	LTR	0	IAPEy-int
197	mouse	1	SINE	0	B4
198	mouse	3	LTR	0	MLT1A
199	mouse	3	LTR	0	RLTR14
200	mouse	1	SINE	3	B4A
201	mouse	1	SINE	2	B4A
202	mouse	4	DNA	0	RCHARR1
203	mouse	1	SINE	2	B4A
204	mouse	2	LINE	2	Lx9
205	mouse	3	LTR	2	RMER1B
206	mouse	4	DNA	0	Arthur1B
207	mouse	3	LTR	0	ETnERV-int
208	mouse	1	SINE	1	B4A
209	mouse	2	LINE	0	L1_Mur1
210	mouse	1	SINE	2	B4
211	mouse	4	DNA	0	MER2
212	mouse	1	SINE	0	B4A
213	mouse	2	LINE	1	L1MdV_I
214	mouse	2	LINE	1	Lx2
215	mouse	1	SINE	0	B4
216	mouse	4	DNA	0	Charlie5
217	mouse	1	SINE	3	B4A
218	mouse	2	LINE	0	L1M5
219	mouse	1	SINE	3	B4A
220	mouse	4	DNA	2	RCHARR1
221	mouse	3	LTR	0	RLTR45-int
222	mouse	2	LINE	3	L1MdF_III
223	mouse	1	SINE	0	B4
224	mouse	3	LTR	3	RMER17B2
225	mouse	3	LTR	3	RLTR45-int
226	mouse	3	LTR	2	ERVB7_3-LTR_MM
227	mouse	4	DNA	0	MER2
228	mouse	2	LINE	0	L1MdV_I
229	mouse	4	DNA	0	Charlie29a
230	mouse	3	LTR	0	IAPEy-int
231	mouse	1	SINE	1	B4A
232	mouse	4	DNA	2	Zaphod
233	mouse	1	SINE	3	B4A
234	mouse	3	LTR	0	MT2_Mm
235	mouse	1	SINE	1	B4A
236	mouse	3	LTR	3	MTD
237	mouse	2	LINE	0	L1MdV_I
238	mouse	1	SINE	0	B4A
239	mouse	3	LTR	0	RLTR45-int
240	mouse	4	DNA	0	MamRep434
241	mouse	1	SINE	3	B4
242	mouse	4	DNA	2	Arthur1
243	mouse	3	LTR	3	IAPEY2_LTR
244	mouse	2	LINE	0	L1MdMus_I
245	mouse	4	DNA	0	Cheshire
246	mouse	4	DNA	0	RCHARR1
247	mouse	2	LINE	3	L1_Rod
248	mouse	1	SINE	3	B4A
249	mouse	2	LINE	2	Lx10
250	mouse	2	LINE	1	Lx3C
251	mouse	3	LTR	2	MTD
252	mouse	4	DNA	0	RCHARR1
253	mouse	1	SINE	3	B4A
254	mouse	4	DNA	2	RCHARR1
255	mouse	1	SINE	1	B4A
256	mouse	4	DNA	0	Tigger1
257	mouse	2	LINE	3	L1MdMus_I
258	mouse	3	LTR	0	RLTR13G
259	mouse	4	DNA	2	hAT-4b_Ther
260	mouse	3	LTR	0	RLTR45
261	mouse	4	DNA	2	MER2
262	mouse	4	DNA	0	MamRep434
263	mouse	4	DNA	0	Tigger16a
264	mouse	3	LTR	0	RLTR10D
265	mouse	3	LTR	0	RMER17A
266	mouse	2	LINE	0	L1MdF_V
267	mouse	4	DNA	0	Tigger17a
268	mouse	2	LINE	2	Lx2
269	mouse	2	LINE	3	L1MB7
270	mouse	1	SINE	2	B4A
271	mouse	3	LTR	2	RLTR45-int
272	mouse	4	DNA	0	hAT-1_Mam
273	mouse	1	SINE	3	B4A
274	mouse	2	LINE	0	L1MdV_I
275	mouse	4	DNA	0	Charlie1
276	mouse	1	SINE	3	B4
277	mouse	1	SINE	0	B4A
278	mouse	4	DNA	0	Tigger6a
279	mouse	4	DNA	0	UCON33
280	mouse	3	LTR	2	IAPEy-int
281	mouse	4	DNA	0	Charlie7
282	mouse	2	LINE	1	L1MdA_III
283	mouse	3	LTR	0	MTE2b
284	mouse	1	SINE	2	B4A
285	mouse	4	DNA	2	Arthur1
286	mouse	1	SINE	0	B4
287	mouse	3	LTR	0	RMER15
288	mouse	1	SINE	1	B4A
289	mouse	1	SINE	0	B4
290	mouse	1	SINE	2	B4
291	mouse	1	SINE	1	B4A
292	mouse	3	LTR	2	ERVB4_1B-I_MM
293	mouse	2	LINE	2	Lx9
294	mouse	3	LTR	1	ORR1B1
295	mouse	2	LINE	1	L1MdF_IV
296	mouse	3	LTR	0	RMER16-int
297	mouse	4	DNA	0	Tigger9b
298	mouse	1	SINE	3	B4
299	mouse	2	LINE	1	L1MdA_III
300	mouse	2	LINE	0	Lx8
301	mouse	2	LINE	2	L1MB4
302	mouse	3	LTR	0	RLTR26B_MM
303	mouse	4	DNA	0	Zaphod
304	mouse	2	LINE	3	L1_Mur2
305	mouse	2	LINE	1	L1MdA_VI
306	mouse	2	LINE	3	Lx8
307	mouse	2	LINE	3	L1MB3
308	mouse	4	DNA	0	Charlie1a
309	mouse	1	SINE	1	B4A
310	mouse	2	LINE	2	Lx9
311	mouse	4	DNA	0	Charlie2b
312	mouse	2	LINE	1	L1Lx_III
313	mouse	3	LTR	3	RMER17A2
314	mouse	3	LTR	0	RLTR45
315	mouse	4	DNA	0	Charlie1b
316	mouse	2	LINE	1	L1MdFanc_I
317	mouse	3	LTR	2	MER77B
318	mouse	3	LTR	3	ETnERV2-int
319	mouse	3	LTR	3	MTEb
320	mouse	3	LTR	0	ERVB7_1-LTR_MM
321	mouse	1	SINE	1	B4A
322	mouse	4	DNA	2	MMAR1
323	mouse	1	SINE	1	B4A
324	mouse	2	LINE	3	Lx2
325	mouse	3	LTR	0	MLT1B
326	mouse	1	SINE	3	B4A
327	mouse	2	LINE	1	L1MdA_II
328	mouse	3	LTR	0	MLT1A1
329	mouse	1	SINE	1	B4A
330	mouse	1	SINE	2	B4A
331	mouse	2	LINE	2	L4_C_Mam
332	mouse	1	SINE	2	B4A
333	mouse	1	SINE	1	B4A
334	mouse	3	LTR	2	RLTR6B_Mm
335	mouse	2	LINE	1	L1MdF_V
336	mouse	4	DNA	0	RCHARR1
337	mouse	3	LTR	2	IAPEy-int
338	mouse	2	LINE	1	L1_Mur1
339	mouse	1	SINE	3	B4
340	mouse	3	LTR	0	RMER1A
341	mouse	3	LTR	3	MTB
342	mouse	2	LINE	3	L1MdF_V
343	mouse	2	LINE	1	L1MdF_I
344	mouse	1	SINE	2	B4A
345	mouse	3	LTR	0	RLTR1D
346	mouse	3	LTR	0	ETnERV2-int
347	mouse	2	LINE	2	L1Lx_II
348	mouse	1	SINE	1	B4A
349	mouse	4	DNA	0	Tigger1
350	mouse	1	SINE	1	B4
351	mouse	1	SINE	3	B4A
352	mouse	1	SINE	3	B4A
353	mouse	4	DNA	0	MER2
354	mouse	3	LTR	0	RLTRETN_Mm
355	mouse	2	LINE	2	Lx8
356	mouse	1	SINE	2	B4A
357	mouse	2	LINE	2	Lx8
358	mouse	3	LTR	0	ERVB7_1-LTR_MM
359	mouse	3	LTR	2	RLTR27
360	mouse	4	DNA	3	MER2
361	mouse	3	LTR	0	RMER4B
362	mouse	2	LINE	1	L1MdGf_II
363	mouse	1	SINE	1	B4
364	mouse	4	DNA	0	MER102b
365	mouse	1	SINE	1	B4A
366	mouse	3	LTR	0	RLTR13D4
367	mouse	4	DNA	0	Arthur1
368	mouse	1	SINE	1	B4
369	mouse	3	LTR	0	RLTR17B_Mm
370	mouse	4	DNA	3	RCHARR1
371	mouse	2	LINE	1	L1MdFanc_I
372	mouse	2	LINE	1	L1MdF_IV
373	mouse	2	LINE	1	L1MdN_I
374	mouse	3	LTR	0	MTD
375	mouse	4	DNA	0	MER45B
376	mouse	3	LTR	3	MTC
377	mouse	4	DNA	0	Tigger17a
378	mouse	1	SINE	1	B4A
379	mouse	2	LINE	0	L1MdV_III
380	mouse	2	LINE	2	L1MdFanc_I
381	mouse	4	DNA	0	Charlie7
382	mouse	3	LTR	0	MLT1B
383	mouse	2	LINE	1	L1MdF_V
384	mouse	2	LINE	3	Lx
385	mouse	3	LTR	2	RMER1B
386	mouse	3	LTR	1	MTC
387	mouse	1	SINE	3	B4A
388	mouse	4	DNA	2	Eulor6B
389	mouse	3	LTR	0	ORR1G
390	mouse	2	LINE	3	Lx2
391	mouse	4	DNA	0	MER33
392	mouse	2	LINE	2	L1MD
393	mouse	4	DNA	0	Charlie7
394	mouse	1	SINE	2	B4
395	mouse	3	LTR	2	MTE2a
396	mouse	2	LINE	2	Lx4B
397	mouse	3	LTR	2	ORR1G
398	mouse	2	LINE	1	L1_Mur1
399	mouse	2	LINE	1	L1MdV_I
400	mouse	2	LINE	3	Lx2
401	mouse	3	LTR	0	RLTR9A3
402	mouse	2	LINE	1	L1MdGf_II
403	mouse	3	LTR	0	RLTRETN_Mm
404	mouse	2	LINE	0	L1MdV_I
405	mouse	4	DNA	2	Tigger17b
406	mouse	1	SINE	0	B4
407	mouse	3	LTR	0	RLTR25A
408	mouse	4	DNA	2	MER33
409	mouse	3	LTR	3	RMER17A
410	mouse	4	DNA	0	X32_DNA
411	mouse	3	LTR	0	RLTR10C
412	mouse	4	DNA	0	MER58B
413	mouse	2	LINE	2	Lx8
414	mouse	2	LINE	1	L1MdA_I
415	mouse	1	SINE	0	B4
416	mouse	3	LTR	0	RLTR13A1
417	mouse	4	DNA	0	Arthur2
418	mouse	4	DNA	0	MER45B
419	mouse	4	DNA	2	UCON78
420	mouse	3	LTR	1	MTD
421	mouse	3	LTR	0	ORR1E
422	mouse	4	DNA	0	Tigger13a
423	mouse	3	LTR	0	RLTR25A
424	mouse	1	SINE	3	B4
425	mouse	4	DNA	0	Tigger17a
426	mouse	4	DNA	0	Tigger6a
427	mouse	1	SINE	2	B4A
428	mouse	2	LINE	1	L1MdA_IV
429	mouse	1	SINE	3	B4A
430	mouse	3	LTR	0	RLTR45-int
431	mouse	2	LINE	0	L1MdFanc_I
432	mouse	4	DNA	0	Charlie1a
433	mouse	3	LTR	0	RLTR9A3B
434	mouse	3	LTR	0	RLTR45-int
435	mouse	2	LINE	0	L1M5
436	mouse	2	LINE	0	L1_Rod
437	mouse	4	DNA	0	Zaphod
438	mouse	4	DNA	2	Looper
439	mouse	2	LINE	1	Lx2
440	mouse	2	LINE	2	Lx5b
441	mouse	3	LTR	2	MTE2b
442	mouse	1	SINE	2	B4A
443	mouse	1	SINE	0	B4
444	mouse	2	LINE	1	Lx2
445	mouse	3	LTR	0	RLTR14
446	mouse	1	SINE	0	B4
447	mouse	2	LINE	3	L1MdV_I
448	mouse	1	SINE	3	B4A
449	mouse	1	SINE	3	B4A
450	mouse	2	LINE	2	L1MC2
451	mouse	3	LTR	0	RMER1B
452	mouse	4	DNA	0	RCHARR1
453	mouse	3	LTR	1	MTD
454	mouse	4	DNA	2	MER2
455	mouse	3	LTR	0	ORR1G
456	mouse	3	LTR	2	RLTR9A3
457	mouse	4	DNA	0	Charlie29a
458	mouse	4	DNA	0	Charlie7
459	mouse	4	DNA	0	RCHARR1
460	mouse	1	SINE	1	B4
461	mouse	4	DNA	0	Charlie1a
462	mouse	2	LINE	1	L1MdF_V
463	mouse	2	LINE	1	L1MdV_I
464	mouse	2	LINE	3	L1MdF_I
465	mouse	1	SINE	3	B4A
466	mouse	3	LTR	0	MLT1C
467	mouse	1	SINE	3	B4A
468	mouse	1	SINE	2	B4A
469	mouse	1	SINE	3	B4A
470	mouse	4	DNA	2	MER2
471	mouse	4	DNA	2	MER2
472	mouse	4	DNA	2	Arthur1
473	mouse	2	LINE	1	L1MdV_I
474	mouse	2	LINE	2	L1Lx_III
475	mouse	2	LINE	1	L1MdA_III
476	mouse	4	DNA	0	MamRep434
477	mouse	4	DNA	0	X9b_DNA
478	mouse	1	SINE	0	B4A
479	mouse	1	SINE	1	B4A
