idx	species	label	label_name	cluster	source	rep_name
80	human	3	LINE	0	known_main4	L1PA6
81	human	4	LTR	4	known_main4	MLT2B3
82	human	4	LTR	1	known_main4	MER39B
83	rice	5	SINE	1	known_main4	ORSiTEMT01100008
84	rice	5	SINE	0	known_main4	ORSiTERT004_797356
85	human	4	LTR	0	known_main4	MER4B
86	human	3	LINE	0	known_main4	L1MA4
87	rice	5	SINE	1	known_main4	k_22
88	human	3	LINE	0	known_main4	L1MCa
89	human	3	LINE	1	known_main4	L1M5
90	human	4	LTR	4	known_main4	MER41B
91	human	3	LINE	0	known_main4	L1MB4
92	human	4	LTR	4	known_main4	THE1A-int
93	human	2	DNA	2	known_main4	Kanga2_a
94	human	2	DNA	0	known_main4	Tigger2
95	rice	5	SINE	1	known_main4	k_22
96	human	2	DNA	4	known_main4	MER1A
97	rice	5	SINE	0	known_main4	CASINE
98	human	3	LINE	1	known_main4	L1PA7
99	human	3	LINE	0	known_main4	L2a
100	human	2	DNA	2	known_main4	Tigger22N1
101	rice	5	SINE	4	known_main4	ORSiTEMT01100014
102	human	2	DNA	2	known_main4	Arthur1
103	human	2	DNA	4	known_main4	MER1A
104	rice	5	SINE	2	known_main4	k_22
105	human	2	DNA	1	known_main4	Tigger2
106	human	3	LINE	0	known_main4	L1ME3D
107	human	2	DNA	2	known_main4	Tigger22N1
108	human	3	LINE	0	known_main4	L1PA13
109	rice	5	SINE	2	known_main4	k_22
110	human	2	DNA	2	known_main4	Charlie13a
111	human	4	LTR	0	known_main4	MER4E1
112	human	2	DNA	0	known_main4	Tigger1
113	human	2	DNA	2	known_main4	Charlie2b
114	rice	5	SINE	3	known_main4	ORSiTEMT01100008
115	human	2	DNA	4	known_main4	MER1A
116	human	2	DNA	2	known_main4	Tigger3
117	human	2	DNA	2	known_main4	Tigger8
118	rice	5	SINE	3	known_main4	ORSiTEMT01100012
119	human	2	DNA	1	known_main4	Tigger1
120	human	3	LINE	0	known_main4	L3
121	human	4	LTR	4	known_main4	MER68
122	human	2	DNA	0	known_main4	HSMAR2
123	rice	5	SINE	1	known_main4	ORSiTEMT01100011
124	human	4	LTR	0	known_main4	LTR8
125	rice	5	SINE	1	known_main4	ORSiTEMT01100014
126	rice	5	SINE	3	known_main4	ORSiTEMT01100008
127	human	4	LTR	4	known_main4	LTR38B
128	human	2	DNA	4	known_main4	MER45B
129	human	3	LINE	2	known_main4	L1MEg
130	rice	5	SINE	2	known_main4	ORSiTEMT01100011
131	human	3	LINE	2	known_main4	L1MA4A
132	rice	5	SINE	3	known_main4	ORSiTEMT01100008
133	human	3	LINE	1	known_main4	L1ME1
134	human	2	DNA	1	known_main4	Tigger3c
135	rice	5	SINE	0	known_main4	ORSiTEMT01100011
136	human	3	LINE	1	known_main4	L1MEf
137	rice	5	SINE	0	known_main4	ORSiTEMT01100008
138	human	2	DNA	0	known_main4	Tigger1
139	human	4	LTR	4	known_main4	MER21A
140	rice	5	SINE	3	known_main4	g_PSINE1_GLA
141	human	2	DNA	1	known_main4	Tigger9b
142	rice	5	SINE	0	known_main4	k_22
143	human	4	LTR	1	known_main4	MER41C
144	human	4	LTR	1	known_main4	MLT1E1
145	human	4	LTR	1	known_main4	LTR10C
146	human	2	DNA	0	known_main4	Tigger1
147	human	4	LTR	0	known_main4	MLT1L
148	human	3	LINE	0	known_main4	L1M3
149	human	4	LTR	1	known_main4	HERVH-int
150	human	2	DNA	2	known_main4	Tigger17a
151	human	4	LTR	4	known_main4	MER52A
152	human	4	LTR	1	known_main4	LTR10C
153	rice	5	SINE	1	known_main4	ORSiTEMT01100011
154	human	2	DNA	1	known_main4	MER44B
155	rice	5	SINE	2	known_main4	ORMOSIA
156	human	4	LTR	4	known_main4	MER41A
157	human	3	LINE	1	known_main4	L1MB5
158	human	4	LTR	0	known_main4	HUERS-P1-int
159	human	3	LINE	0	known_main4	L1MEd
160	rice	5	SINE	3	known_main4	k_22
161	human	3	LINE	3	known_main4	L1PA2
162	rice	5	SINE	1	known_main4	ORSiTEMT01100014
163	human	2	DNA	0	known_main4	Tigger1
164	human	3	LINE	0	known_main4	L1MB4
165	human	4	LTR	4	known_main4	LTR1D1
166	human	4	LTR	4	known_main4	MLT1F2
167	human	4	LTR	4	known_main4	LTR5A
168	rice	5	SINE	2	known_main4	k_22
169	human	2	DNA	1	known_main4	Tigger1
170	human	3	LINE	0	known_main4	L1MC5
171	rice	5	SINE	1	known_main4	g_PSINE1_GLA
172	rice	5	SINE	2	known_main4	k_22
173	human	3	LINE	0	known_main4	L1PA17
174	rice	5	SINE	1	known_main4	k_22
175	human	4	LTR	4	known_main4	MLT2B4
176	human	4	LTR	2	known_main4	HUERS-P3b-int
177	human	4	LTR	4	known_main4	LTR9
178	human	3	LINE	4	known_main4	L1MEb
179	human	2	DNA	2	known_main4	BLACKJACK
180	human	2	DNA	4	known_main4	MER115
181	human	2	DNA	2	known_main4	BLACKJACK
182	human	3	LINE	1	known_main4	L1MB4
183	human	3	LINE	0	known_main4	L1MEg
184	rice	5	SINE	1	known_main4	ORSiTEMT01100008
185	human	2	DNA	4	known_main4	Tigger17a
186	human	3	LINE	1	known_main4	L1PA4
187	human	4	LTR	4	known_main4	LTR39
188	human	4	LTR	4	known_main4	LTR1F1
189	rice	5	SINE	0	known_main4	k_24
190	human	4	LTR	1	known_main4	MER4A
191	rice	5	SINE	0	known_main4	k_22
192	rice	5	SINE	2	known_main4	k_22
193	human	4	LTR	4	known_main4	HERVL-int
194	human	2	DNA	0	known_main4	Tigger1
195	human	3	LINE	0	known_main4	L1MB8
196	human	3	LINE	4	known_main4	L2b
197	rice	5	SINE	3	known_main4	ORSiTEMT01100008
198	rice	5	SINE	4	known_main4	ATSINE4
199	human	3	LINE	0	known_main4	L1MA2
200	rice	5	SINE	3	known_main4	k_41
201	human	4	LTR	4	known_main4	MLT2B4
202	human	4	LTR	4	known_main4	MLT1N2
203	human	4	LTR	4	known_main4	LTR8
204	human	2	DNA	1	known_main4	Tigger1
205	rice	5	SINE	0	known_main4	g_PSINE1_GLA
206	human	3	LINE	1	known_main4	L1MA9
207	human	4	LTR	4	known_main4	MER41A
208	rice	5	SINE	2	known_main4	ORSiTEMT01100011
209	human	2	DNA	4	known_main4	MER1A
210	human	4	LTR	0	known_main4	MER34B
211	human	3	LINE	0	known_main4	L1MB3
212	human	2	DNA	2	known_main4	BLACKJACK
213	human	3	LINE	0	known_main4	L1PA2
214	rice	5	SINE	4	known_main4	k_23
215	human	4	LTR	4	known_main4	LTR39
216	rice	5	SINE	0	known_main4	ORSiTEMT01100011
217	rice	5	SINE	3	known_main4	k_22
218	human	4	LTR	4	known_main4	MLT1D
219	rice	5	SINE	2	known_main4	k_22
220	rice	5	SINE	3	known_main4	k_41
221	rice	5	SINE	1	known_main4	k_22
222	human	4	LTR	4	known_main4	MER50
223	rice	5	SINE	1	known_main4	ORSiTEMT01100012
224	rice	5	SINE	3	known_main4	k_22
225	human	4	LTR	4	known_main4	MER41B
226	rice	5	SINE	3	known_main4	k_41
227	human	2	DNA	0	known_main4	BLACKJACK
228	human	3	LINE	4	known_main4	L1P3
229	human	4	LTR	4	known_main4	HERVH-int
230	human	4	LTR	0	known_main4	MER34A
231	human	2	DNA	0	known_main4	Tigger4
232	human	3	LINE	0	known_main4	L1PB1
233	human	3	LINE	1	known_main4	L1MC
234	human	3	LINE	0	known_main4	L1P3
235	human	4	LTR	0	known_main4	MER67C
236	human	3	LINE	1	known_main4	L1PB4
237	human	2	DNA	0	known_main4	Tigger1
238	human	4	LTR	4	known_main4	HERVH-int
239	human	3	LINE	1	known_main4	L1PA3
240	human	2	DNA	4	known_main4	MER1A
241	human	3	LINE	1	known_main4	L1PA3
242	human	3	LINE	0	known_main4	L1MC2
243	human	2	DNA	0	known_main4	Tigger6a
244	human	3	LINE	0	known_main4	L1PA16
245	human	3	LINE	0	known_main4	L2a
246	rice	5	SINE	2	known_main4	ORSiTEMT01100011
247	rice	5	SINE	3	known_main4	ORSiTEMT01100008
248	human	4	LTR	0	known_main4	MER34A
249	human	3	LINE	1	known_main4	L1PA8
250	human	3	LINE	1	known_main4	L2c
251	human	4	LTR	4	known_main4	HERVL66-int
252	rice	5	SINE	1	known_main4	k_23
253	human	4	LTR	4	known_main4	MER52A
254	rice	5	SINE	0	known_main4	k_24
255	rice	5	SINE	3	known_main4	ORSiTEMT01100014
256	human	4	LTR	4	known_main4	LTR28
257	rice	5	SINE	1	known_main4	k_24
258	human	4	LTR	4	known_main4	MER77
259	rice	5	SINE	1	known_main4	k_22
260	rice	5	SINE	0	known_main4	k_22
261	human	2	DNA	0	known_main4	Tigger1
262	rice	5	SINE	4	known_main4	ORSiTEMT01100008
263	human	3	LINE	1	known_main4	L1PB4
264	rice	5	SINE	2	known_main4	ORSiTEMT01100008
265	human	2	DNA	0	known_main4	Tigger1
266	rice	5	SINE	1	known_main4	g_PSINE1_GLA
267	human	3	LINE	2	known_main4	L1MEc
268	human	3	LINE	1	known_main4	L1PA15
269	human	2	DNA	2	known_main4	Tigger2b_Pri
270	human	3	LINE	0	known_main4	L1ME2
271	human	2	DNA	4	known_main4	MER1A
272	human	2	DNA	1	known_main4	Tigger1
273	rice	5	SINE	1	known_main4	k_24
274	human	4	LTR	4	known_main4	THE1B-int
275	human	3	LINE	1	known_main4	L1MB5
276	human	2	DNA	1	known_main4	Tigger1
277	human	3	LINE	1	known_main4	L1PA2
278	human	3	LINE	4	known_main4	L2d
279	human	3	LINE	0	known_main4	L1M4
280	human	3	LINE	2	known_main4	L1MA9
281	human	2	DNA	0	known_main4	Tigger1
282	rice	5	SINE	1	known_main4	SINE03_OS
283	rice	5	SINE	4	known_main4	ORSiTEMT01100014
284	human	4	LTR	2	known_main4	MER4-int
285	human	3	LINE	1	known_main4	L1MB2
286	human	3	LINE	0	known_main4	L2
287	human	2	DNA	4	known_main4	MER45C
288	human	4	LTR	1	known_main4	MER4E
289	human	4	LTR	0	known_main4	MER4B
290	human	2	DNA	4	known_main4	Charlie17b
291	human	3	LINE	1	known_main4	L1PA7
292	rice	5	SINE	1	known_main4	ORSiTEMT01100011
293	human	4	LTR	0	known_main4	MER4A
294	human	3	LINE	0	known_main4	L1MC4
295	human	2	DNA	4	known_main4	Ricksha
296	human	4	LTR	1	known_main4	LTR43
297	human	2	DNA	4	known_main4	MER115
298	human	4	LTR	4	known_main4	MER21A
299	rice	5	SINE	3	known_main4	ORSiTEMT01100012
300	human	4	LTR	0	known_main4	MLT1H1
301	human	2	DNA	0	known_main4	Tigger1
302	human	4	LTR	4	known_main4	HERVL-int
303	rice	5	SINE	2	known_main4	ORSiTERT004_777763
304	human	2	DNA	2	known_main4	Tigger3b
305	rice	5	SINE	0	known_main4	ORSiTEMT01100011
306	human	3	LINE	1	known_main4	L1MB7
307	rice	5	SINE	0	known_main4	ORSiTEMT01100008
308	rice	5	SINE	3	known_main4	ORSiTEMT01100008
309	human	3	LINE	0	known_main4	L1PA8
310	rice	5	SINE	1	known_main4	ORSiTERT004_797538
311	human	3	LINE	2	known_main4	L1MEd
312	human	4	LTR	4	known_main4	LTR40a
313	rice	5	SINE	1	known_main4	ORSiTEMT01100011
314	rice	5	SINE	2	known_main4	ORSiTERT004_777763
315	human	4	LTR	4	known_main4	LTR9
316	human	3	LINE	0	known_main4	L1M7
317	human	4	LTR	0	known_main4	MER4E1
318	human	3	LINE	0	known_main4	L1MB7
319	human	4	LTR	4	known_main4	MER21B
320	human	4	LTR	0	known_main4	MER4B
321	human	2	DNA	4	known_main4	MER1A
322	human	2	DNA	2	known_main4	Charlie7
323	human	2	DNA	1	known_main4	MER44B
324	human	3	LINE	2	known_main4	L1MA5
325	human	2	DNA	1	known_main4	Tigger1
326	human	2	DNA	2	known_main4	Cheshire
327	rice	5	SINE	3	known_main4	ORSiTEMT01100014
328	rice	5	SINE	3	known_main4	ORSiTEMT01100012
329	human	2	DNA	1	known_main4	Tigger1
330	human	2	DNA	0	known_main4	Charlie13a
331	human	4	LTR	1	known_main4	MER4B
332	human	2	DNA	2	known_main4	Arthur1B
333	human	3	LINE	0	known_main4	L1PA8
334	human	2	DNA	4	known_main4	MER6
335	human	2	DNA	0	known_main4	Tigger1
336	human	2	DNA	0	known_main4	Tigger22N1
337	human	3	LINE	2	known_main4	L1ME3A
338	human	2	DNA	0	known_main4	Tigger1
339	rice	5	SINE	1	known_main4	ORMOSIA
340	human	3	LINE	0	known_main4	L1MB3
341	human	3	LINE	0	known_main4	L1MB7
342	rice	5	SINE	1	known_main4	ORSiTEMT01100011
343	human	4	LTR	1	known_main4	MLT1D
344	rice	5	SINE	0	known_main4	ORSiTEMT01100014
345	human	3	LINE	0	known_main4	L1MB7
346	human	4	LTR	0	known_main4	LTR24B
347	human	4	LTR	4	known_main4	MLT1F2
348	human	2	DNA	2	known_main4	MER44C
349	rice	5	SINE	1	known_main4	ORSiTEMT01100011
350	human	2	DNA	2	known_main4	Tigger6a
351	rice	5	SINE	1	known_main4	ORSiTEMT01100008
352	human	2	DNA	2	known_main4	Charlie2b
353	human	4	LTR	4	known_main4	MLT2A2
354	human	4	LTR	4	known_main4	LTR39
355	human	2	DNA	1	known_main4	MER44D
356	human	3	LINE	1	known_main4	L1MC3
357	human	3	LINE	2	known_main4	L1MCa
358	human	3	LINE	2	known_main4	L1MA2
359	human	2	DNA	0	known_main4	Tigger2
360	human	3	LINE	1	known_main4	L1MEc
361	human	2	DNA	0	known_main4	Charlie7
362	human	2	DNA	2	known_main4	Tigger3b
363	rice	5	SINE	2	known_main4	ORSiTERT004_777763
364	human	2	DNA	0	known_main4	Tigger3b
365	human	4	LTR	2	known_main4	MER4-int
366	rice	5	SINE	4	known_main4	ORSiTEMT01100008
367	human	3	LINE	0	known_main4	L1ME2
368	rice	5	SINE	0	known_main4	k_22
369	human	4	LTR	1	known_main4	MER4D1
370	human	4	LTR	1	known_main4	MER34
371	rice	5	SINE	4	known_main4	ORSiTEMT01100008
372	human	2	DNA	1	known_main4	HSMAR2
373	human	3	LINE	2	known_main4	L1M5
374	human	3	LINE	0	known_main4	L1MC2
375	rice	5	SINE	3	known_main4	k_41
376	human	3	LINE	1	known_main4	L1ME2
377	rice	5	SINE	4	known_main4	ORSiTEMT01100008
378	human	3	LINE	1	known_main4	L1P3
379	human	2	DNA	1	known_main4	Tigger1
380	human	3	LINE	0	known_main4	L1PA16
381	rice	5	SINE	1	known_main4	ORSiTEMT01100012
382	rice	5	SINE	2	known_main4	ORSiTEMT01100030
383	human	4	LTR	4	known_main4	MER21A
384	human	2	DNA	2	known_main4	MER6
385	human	4	LTR	0	known_main4	MER41C
386	rice	5	SINE	0	known_main4	ORSiTEMT01100010
387	rice	5	SINE	2	known_main4	ORSiTEMT01100030
388	rice	5	SINE	0	known_main4	k_22
389	rice	5	SINE	2	known_main4	ORSiTEMT01100030
390	rice	5	SINE	4	known_main4	k_22
391	human	2	DNA	2	known_main4	MER75
392	human	4	LTR	2	known_main4	LOR1-int
393	human	4	LTR	4	known_main4	THE1B-int
394	human	2	DNA	4	known_main4	Tigger17a
395	rice	5	SINE	2	known_main4	k_22
396	human	3	LINE	0	known_main4	L1PA17
397	human	3	LINE	0	known_main4	L1PB4
398	human	2	DNA	1	known_main4	MER44C
399	rice	5	SINE	3	known_main4	ORSiTEMT01100008
400	human	4	LTR	1	known_main4	MLT1E2
401	human	3	LINE	1	known_main4	L1PA16
402	human	4	LTR	1	known_main4	LTR49
403	rice	5	SINE	0	known_main4	k_23
404	human	4	LTR	4	known_main4	LTR8
405	human	3	LINE	1	known_main4	L1MB4
406	human	4	LTR	4	known_main4	LTR10C
407	rice	5	SINE	1	known_main4	ORSiTEMT01100011
408	human	4	LTR	3	known_main4	LTR12C
409	human	4	LTR	4	known_main4	MLT2B3
410	human	2	DNA	2	known_main4	BLACKJACK
411	rice	5	SINE	1	known_main4	ORSiTERT00400027
412	human	4	LTR	4	known_main4	LTR76
413	human	4	LTR	1	known_main4	MER11C
414	human	3	LINE	0	known_main4	L1ME3
415	human	2	DNA	0	known_main4	Tigger3c
416	rice	5	SINE	0	known_main4	ORSiTEMT01100011
417	human	4	LTR	4	known_main4	HERVH-int
418	rice	5	SINE	0	known_main4	k_22
419	human	4	LTR	1	known_main4	LTR66
420	human	3	LINE	0	known_main4	L1MC1
421	human	4	LTR	4	known_main4	LTR8
422	rice	5	SINE	1	known_main4	ORSiTEMT01100011
423	rice	5	SINE	0	known_main4	ORSiTERT00400027
424	human	5	SINE	4	known_main4	AluSx
425	rice	5	SINE	0	known_main4	ORSiTEMT01100008
426	rice	5	SINE	1	known_main4	k_24
427	rice	5	SINE	4	known_main4	k_22
428	rice	5	SINE	2	known_main4	ORSiTERT00400027
429	human	4	LTR	1	known_main4	MER4D1
430	human	3	LINE	1	known_main4	L1MA5
431	human	3	LINE	1	known_main4	L1PA2
432	human	4	LTR	4	known_main4	MER51C
433	human	2	DNA	1	known_main4	HSMAR2
434	human	2	DNA	0	known_main4	Tigger1
435	human	2	DNA	1	known_main4	MER6A
436	human	2	DNA	4	known_main4	MER1A
437	rice	5	SINE	2	known_main4	ORSiTEMT01100008
438	human	4	LTR	4	known_main4	MLT2B2
439	rice	5	SINE	1	known_main4	ORSiTEMT01100011
440	rice	5	SINE	2	known_main4	ORSiTEMT01100008
441	rice	5	SINE	2	known_main4	k_22
442	human	2	DNA	1	known_main4	Tigger1
443	rice	5	SINE	0	known_main4	F524
444	human	4	LTR	4	known_main4	MLT1F
445	human	3	LINE	0	known_main4	L1M5
446	rice	5	SINE	1	known_main4	ORSiTEMT01100008
447	human	3	LINE	1	known_main4	L1PA13
448	human	3	LINE	0	known_main4	L1MA2
449	human	3	LINE	1	known_main4	L2a
450	human	3	LINE	0	known_main4	L1MC2
451	human	4	LTR	0	known_main4	LTR80B
452	human	3	LINE	1	known_main4	HAL1M8
453	human	3	LINE	2	known_main4	L1ME3E
454	rice	5	SINE	2	known_main4	ORMOSIA
455	human	3	LINE	2	known_main4	L1MEc
456	human	4	LTR	4	known_main4	MER4D0
457	rice	5	SINE	3	known_main4	ORSiTEMT01100010
458	rice	5	SINE	3	known_main4	ORSiTEMT01100008
459	human	2	DNA	0	known_main4	Tigger1
460	rice	5	SINE	3	known_main4	ORSiTEMT01100014
461	human	4	LTR	4	known_main4	MER21B
462	human	4	LTR	0	known_main4	MLT1J-int
463	human	3	LINE	0	known_main4	L1MEc
464	human	3	LINE	0	known_main4	L1MA8
465	human	2	DNA	2	known_main4	Tigger13a
466	human	4	LTR	4	known_main4	LTR34
467	human	4	LTR	4	known_main4	MER41A
468	rice	5	SINE	3	known_main4	ORSiTEMT01100014
469	human	3	LINE	0	known_main4	L1MB5
470	rice	5	SINE	3	known_main4	ORSiTEMT01100008
471	human	3	LINE	0	known_main4	L2a
472	human	2	DNA	1	known_main4	MER6A
473	human	3	LINE	0	known_main4	L1PB4
474	rice	5	SINE	4	known_main4	k_22
475	human	2	DNA	1	known_main4	Tigger1
476	rice	5	SINE	2	known_main4	ORSiTEMT01100011
477	rice	5	SINE	2	known_main4	k_22
478	rice	5	SINE	0	known_main4	ORSiTEMT01100011
479	human	2	DNA	0	known_main4	Tigger3b
480	human	4	LTR	4	known_main4	HERVE_a-int
481	human	4	LTR	1	known_main4	MER4D
482	human	4	LTR	0	known_main4	LTR39
483	rice	5	SINE	1	known_main4	ORSiTEMT01100010
484	human	2	DNA	0	known_main4	Tigger22N1
485	human	2	DNA	4	known_main4	Arthur1
486	human	3	LINE	0	known_main4	L1M3
487	human	4	LTR	4	known_main4	LTR1A2
488	human	4	LTR	1	known_main4	MER4B
489	human	2	DNA	2	known_main4	Tigger3b
490	human	3	LINE	0	known_main4	L1MB3
491	rice	5	SINE	1	known_main4	k_22
492	human	4	LTR	0	known_main4	LTR51
493	human	2	DNA	0	known_main4	Tigger3b
494	rice	5	SINE	2	known_main4	k_22
495	human	3	LINE	1	known_main4	L2
496	human	4	LTR	4	known_main4	MLT1E1A
497	human	3	LINE	1	known_main4	L1PA4
498	human	3	LINE	0	known_main4	L1MC1
499	human	3	LINE	1	known_main4	L1PB4
500	human	3	LINE	0	known_main4	L1PA11
501	human	4	LTR	4	known_main4	MLT2B3
502	rice	5	SINE	0	known_main4	ORSiTEMT01100011
503	human	4	LTR	4	known_main4	MER41B
504	human	2	DNA	0	known_main4	Tigger1
505	human	3	LINE	0	known_main4	L1MB7
506	rice	5	SINE	1	known_main4	ORSiTERT004_797393
507	human	2	DNA	1	known_main4	HSMAR1
508	human	3	LINE	1	known_main4	L1PA5
509	human	2	DNA	2	known_main4	HSMAR2
510	human	3	LINE	0	known_main4	L1M5
511	human	2	DNA	1	known_main4	Tigger2
512	rice	5	SINE	1	known_main4	TUBE2
513	human	3	LINE	1	known_main4	L1PA15
514	human	2	DNA	4	known_main4	MER1A
515	rice	5	SINE	3	known_main4	ORSiTEMT01100008
516	rice	5	SINE	4	known_main4	ORSiTEMT01100008
517	human	3	LINE	1	known_main4	L1PA6
518	human	2	DNA	4	known_main4	MER115
519	human	2	DNA	0	known_main4	Tigger3b
520	rice	5	SINE	1	known_main4	g_PSINE1_GLA
521	human	2	DNA	0	known_main4	Tigger1
522	rice	5	SINE	3	known_main4	k_22
523	human	2	DNA	1	known_main4	MER44B
524	rice	5	SINE	0	known_main4	k_22
525	human	2	DNA	2	known_main4	Charlie1
526	human	4	LTR	4	known_main4	LTR12D
527	rice	5	SINE	3	known_main4	ORSiTEMT01100008
528	human	4	LTR	4	known_main4	MER52A
529	human	4	LTR	1	known_main4	THE1B-int
530	human	2	DNA	2	known_main4	MER97a
531	human	3	LINE	2	known_main4	L1MEc
532	rice	5	SINE	1	known_main4	k_22
533	human	3	LINE	2	known_main4	L1M5
534	human	4	LTR	0	known_main4	MLT1D
535	human	2	DNA	0	known_main4	Tigger1
536	human	4	LTR	4	known_main4	MER61E
537	human	2	DNA	0	known_main4	Tigger2
538	rice	5	SINE	2	known_main4	ORSiTEMT01100011
539	human	3	LINE	0	known_main4	L1PA10
540	human	3	LINE	0	known_main4	L1PA6
541	human	4	LTR	4	known_main4	MLT1F2
542	human	3	LINE	0	known_main4	L1PA3
543	human	3	LINE	1	known_main4	L1PA7
544	rice	5	SINE	3	known_main4	ORSiTEMT01100012
545	human	2	DNA	2	known_main4	Tigger8
546	human	3	LINE	0	known_main4	L1ME3Cz
547	human	4	LTR	1	known_main4	MER11A
548	human	3	LINE	4	known_main4	L1PA10
549	rice	5	SINE	1	known_main4	ORSiTEMT01100008
550	human	3	LINE	0	known_main4	L1MB8
551	rice	5	SINE	1	known_main4	k_24
552	human	4	LTR	4	known_main4	LTR9A1
553	rice	5	SINE	1	known_main4	ORSiTEMT01100011
554	rice	5	SINE	0	known_main4	k_24
555	rice	5	SINE	4	known_main4	ORSiTEMT01100014
556	human	4	LTR	4	known_main4	LTR8A
557	rice	5	SINE	4	known_main4	ORSiTEMT01100008
558	human	2	DNA	0	known_main4	Tigger13a
559	human	4	LTR	4	known_main4	MER92B
560	human	3	LINE	0	known_main4	L1ME1
561	rice	5	SINE	0	known_main4	k_22
562	rice	5	SINE	3	known_main4	k_22
563	human	4	LTR	4	known_main4	MER41A
564	human	2	DNA	1	known_main4	Tigger1
565	human	4	LTR	4	known_main4	THE1A-int
566	human	3	LINE	1	known_main4	L1P4a
567	rice	5	SINE	3	known_main4	ORSiTEMT01100008
568	human	4	LTR	0	known_main4	MER4D1
569	human	3	LINE	0	known_main4	L1MA6
570	rice	5	SINE	1	known_main4	k_22
571	human	2	DNA	0	known_main4	Arthur1B
572	rice	5	SINE	3	known_main4	ORSiTEMT01100008
573	human	4	LTR	0	known_main4	MLT1D
574	rice	5	SINE	1	known_main4	ORSiTEMT01100011
575	human	4	LTR	4	known_main4	HUERS-P2-int
