idx	species	label	label_name	cluster	source	rep_name
28	dfam_consensus	4	ERV1	0	dfam_consensus	RanTar-5.1113_int
29	dfam_consensus	3	Copia	4	dfam_consensus	TE3246_SO2_FAM390
30	dfam_consensus	6	Gypsy	9	dfam_consensus	GTWIN_I
31	dfam_consensus	1	CR1	0	dfam_consensus	DF003447853
32	dfam_consensus	10	Pao	0	dfam_consensus	DF003449838
33	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_R.philippinarum_17_cons
34	dfam_consensus	4	ERV1	0	dfam_consensus	ManLeu-6.331_int
35	dfam_consensus	8	L1-Tx1	4	dfam_consensus	LINE_C.sinensis_45_cons
36	dfam_consensus	6	Gypsy	9	dfam_consensus	Gypsy132-I_DR
37	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_M.yessoensis_61_cons
38	dfam_consensus	8	L1-Tx1	1	dfam_consensus	Tx1-13_DR
39	dfam_consensus	6	Gypsy	2	dfam_consensus	TE2358_SO2_FAM0042
40	dfam_consensus	6	Gypsy	1	dfam_consensus	Gypsy-8_DMel-I
41	dfam_consensus	4	ERV1	3	dfam_consensus	ERV2_DR-I
42	dfam_consensus	1	CR1	0	dfam_consensus	LINE2E_CE
43	dfam_consensus	6	Gypsy	0	dfam_consensus	Acol_gypsy_Ele65
44	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_C.virginica_30_cons
45	dfam_consensus	9	L2	3	dfam_consensus	LINE_D.rostriformis_66_cons
46	dfam_consensus	7	L1	4	dfam_consensus	L1MEi_5end
47	dfam_consensus	1	CR1	0	dfam_consensus	DF003447382
48	dfam_consensus	5	ERVK	8	dfam_consensus	OnyTor-1.356_int
49	dfam_consensus	7	L1	2	dfam_consensus	MerUng-4.46
50	dfam_consensus	6	Gypsy	6	dfam_consensus	DF003450175
51	dfam_consensus	4	ERV1	3	dfam_consensus	TriMan-5.1174_int
52	dfam_consensus	3	Copia	2	dfam_consensus	TE3213_SO2_FAM275
53	dfam_consensus	7	L1	7	dfam_consensus	L1-111_DR
54	dfam_consensus	7	L1	2	dfam_consensus	SorAra-1.111
55	dfam_consensus	1	CR1	0	dfam_consensus	DF003449620
56	dfam_consensus	3	Copia	5	dfam_consensus	ZymTri_2023_family_637
57	dfam_consensus	5	ERVK	8	dfam_consensus	SigHis-5.463_int
58	dfam_consensus	3	Copia	3	dfam_consensus	TE1699_SO2_FAM0264
59	dfam_consensus	8	L1-Tx1	2	dfam_consensus	L1-74_DR
60	dfam_consensus	1	CR1	6	dfam_consensus	DF003448662
61	dfam_consensus	3	Copia	8	dfam_consensus	Frogger_I
62	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_P.maximus_98_cons
63	dfam_consensus	2	CR1-Zenon	4	dfam_consensus	LINE_M.phylippinarum_18_cons
64	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_A.marissinica_194_cons
65	dfam_consensus	5	ERVK	8	dfam_consensus	OndZib-1.100_int
66	dfam_consensus	4	ERV1	3	dfam_consensus	DicSum-4.95
67	dfam_consensus	5	ERVK	9	dfam_consensus	ETnERV3
68	dfam_consensus	3	Copia	3	dfam_consensus	Copia-31_rCom
69	dfam_consensus	6	Gypsy	7	dfam_consensus	Gypsy-26-LTR_DR
70	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_S.glomerata_7_cons
71	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_M.phylippinarum_90_cons
72	dfam_consensus	6	Gypsy	1	dfam_consensus	Stalker4_I
73	dfam_consensus	8	L1-Tx1	3	dfam_consensus	LINE_M.edulis_152_cons
74	dfam_consensus	8	L1-Tx1	3	dfam_consensus	LINE_M.edulis_10_cons
75	dfam_consensus	7	L1	2	dfam_consensus	MinSch-5.244
76	dfam_consensus	6	Gypsy	0	dfam_consensus	DF003450307
77	dfam_consensus	10	Pao	3	dfam_consensus	BEL32-LTR_DR
78	dfam_consensus	5	ERVK	9	dfam_consensus	OryAfe-6.555a
79	dfam_consensus	10	Pao	8	dfam_consensus	DF003449776
80	dfam_consensus	10	Pao	4	dfam_consensus	BEL4-I_DR
81	dfam_consensus	6	Gypsy	8	dfam_consensus	DF003447698
82	dfam_consensus	4	ERV1	6	dfam_consensus	HERVH
83	dfam_consensus	8	L1-Tx1	4	dfam_consensus	LINE_C.virginica_19_cons
84	dfam_consensus	3	Copia	9	dfam_consensus	ZymTri_2023_family_216
85	dfam_consensus	7	L1	9	dfam_consensus	SpeDau-1.416
86	dfam_consensus	7	L1	2	dfam_consensus	OviAri-1.110
87	dfam_consensus	4	ERV1	0	dfam_consensus	OviAri-6.637_int
88	dfam_consensus	3	Copia	9	dfam_consensus	Copia-1_rCom
89	dfam_consensus	1	CR1	3	dfam_consensus	DF003447974
90	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_A.marissinica_16_cons
91	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_S.glomerata_18_cons
92	dfam_consensus	5	ERVK	2	dfam_consensus	OnyTor-1.323
93	dfam_consensus	5	ERVK	0	dfam_consensus	EllTal-1.350
94	dfam_consensus	1	CR1	6	dfam_consensus	DF003449332
95	dfam_consensus	7	L1	2	dfam_consensus	PapAnu-1.22
96	dfam_consensus	1	CR1	0	dfam_consensus	Acol_CR1_Ele24
97	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_M.mercenaria_126_cons
98	dfam_consensus	7	L1	8	dfam_consensus	RhiPru-5.12
99	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_M.edulis_10_cons
100	dfam_consensus	5	ERVK	0	dfam_consensus	RLTR16B_MM
101	dfam_consensus	6	Gypsy	4	dfam_consensus	Acol_gypsy_Ele93
102	dfam_consensus	9	L2	7	dfam_consensus	L2-15_Hmel_B1
103	dfam_consensus	3	Copia	9	dfam_consensus	ZymTri_2023_family_985
104	dfam_consensus	10	Pao	0	dfam_consensus	BEL2-I_DR
105	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_A.purpuratus_1_cons
106	dfam_consensus	7	L1	7	dfam_consensus	L1-81_DR
107	dfam_consensus	7	L1	7	dfam_consensus	Pman_L1_5.3435
108	dfam_consensus	5	ERVK	8	dfam_consensus	Pman_ERVK_4.63
109	dfam_consensus	10	Pao	3	dfam_consensus	DF003450013
110	dfam_consensus	1	CR1	7	dfam_consensus	DF003448886
111	dfam_consensus	4	ERV1	0	dfam_consensus	ProCoq-5.236_int
112	dfam_consensus	5	ERVK	8	dfam_consensus	LTR1_mMyo_ltr
113	dfam_consensus	7	L1	8	dfam_consensus	L1-25_DR
114	dfam_consensus	4	ERV1	3	dfam_consensus	HUERS-P3b
115	dfam_consensus	10	Pao	5	dfam_consensus	DF003449834
116	dfam_consensus	7	L1	8	dfam_consensus	CavApe-6.632
117	dfam_consensus	8	L1-Tx1	3	dfam_consensus	Tx1-30_DR
118	dfam_consensus	3	Copia	1	dfam_consensus	Copia-29_rCom
119	dfam_consensus	4	ERV1	6	dfam_consensus	DF000282929
120	dfam_consensus	3	Copia	1	dfam_consensus	TE2257_SO2_FAM0318
121	dfam_consensus	1	CR1	8	dfam_consensus	DF003448749
122	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_B.platifrons_44_cons
123	dfam_consensus	1	CR1	6	dfam_consensus	DF003449468
124	dfam_consensus	10	Pao	6	dfam_consensus	DF003447800
125	dfam_consensus	10	Pao	9	dfam_consensus	CER12-I_CE
126	dfam_consensus	4	ERV1	6	dfam_consensus	HERVFH19
127	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_P.maximus_77_cons
128	dfam_consensus	5	ERVK	6	dfam_consensus	Pman_ERVK_6.1622
129	dfam_consensus	7	L1	1	dfam_consensus	L1-16_DR
130	dfam_consensus	7	L1	2	dfam_consensus	MegLyr-1.16
131	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_C.gigas_50_cons
132	dfam_consensus	10	Pao	4	dfam_consensus	Pao-13_INT_AstCal
133	dfam_consensus	1	CR1	0	dfam_consensus	LINE_A.marissinica_195_cons
134	dfam_consensus	8	L1-Tx1	5	dfam_consensus	LINE_S.constricta_51_cons
135	dfam_consensus	4	ERV1	3	dfam_consensus	BHIKHARI-2-I_DR
136	dfam_consensus	9	L2	7	dfam_consensus	Crack-3_DR
137	dfam_consensus	7	L1	8	dfam_consensus	RatNor-3.124
138	dfam_consensus	3	Copia	5	dfam_consensus	Copia-26_rCom
139	dfam_consensus	9	L2	1	dfam_consensus	LINE_M.edulis_11_cons
140	dfam_consensus	6	Gypsy	3	dfam_consensus	TE2746_SO2_FAM0082
141	dfam_consensus	7	L1	8	dfam_consensus	MesAur-1.52
142	dfam_consensus	3	Copia	8	dfam_consensus	Acol_copia_Ele25
143	dfam_consensus	5	ERVK	8	dfam_consensus	LTR14AB1-int
144	dfam_consensus	7	L1	0	dfam_consensus	L1-1_pKuh
145	dfam_consensus	3	Copia	8	dfam_consensus	Copia-47_rCom
146	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_M.yessoensis_57_cons
147	dfam_consensus	4	ERV1	6	dfam_consensus	LTR27D
148	dfam_consensus	4	ERV1	3	dfam_consensus	XerIna-6.348_int
149	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_P.maximus_28_cons
150	dfam_consensus	5	ERVK	0	dfam_consensus	ERVB4_1-I_MM
151	dfam_consensus	7	L1	2	dfam_consensus	TonSau-4.36
152	dfam_consensus	1	CR1	9	dfam_consensus	DF003449444
153	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_C.sinensis_21_cons
154	dfam_consensus	10	Pao	0	dfam_consensus	BEL-56_DRe-I
155	dfam_consensus	7	L1	2	dfam_consensus	TolMat-5.4
156	dfam_consensus	10	Pao	2	dfam_consensus	TE2708_SO2_FAM0078
157	dfam_consensus	1	CR1	6	dfam_consensus	Acol_CR1_Ele11
158	dfam_consensus	9	L2	6	dfam_consensus	L2-53_DR
159	dfam_consensus	7	L1	9	dfam_consensus	L1-38_DR
160	dfam_consensus	2	CR1-Zenon	6	dfam_consensus	Zenon-1_Hmel_B
161	dfam_consensus	1	CR1	8	dfam_consensus	LINE_B.platifrons_95_cons
162	dfam_consensus	8	L1-Tx1	2	dfam_consensus	LINE_P.maximus_58_cons
163	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_D.rostriformis_37_cons
164	dfam_consensus	3	Copia	7	dfam_consensus	Copia-29_rCom
165	dfam_consensus	5	ERVK	1	dfam_consensus	EllLut-1.166_int
166	dfam_consensus	5	ERVK	8	dfam_consensus	RLTR20B4_MM
167	dfam_consensus	8	L1-Tx1	3	dfam_consensus	LINE_C.virginica_10_cons
168	dfam_consensus	10	Pao	9	dfam_consensus	DF003449949
169	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_A.kagoshimensis_53_cons
170	dfam_consensus	4	ERV1	0	dfam_consensus	Pman_ERV1_4.286
171	dfam_consensus	9	L2	4	dfam_consensus	LINE_M.mercenaria_39_cons
172	dfam_consensus	4	ERV1	5	dfam_consensus	EUTREP7-int
173	dfam_consensus	2	CR1-Zenon	5	dfam_consensus	LINE_C.sinensis_64_cons
174	dfam_consensus	5	ERVK	4	dfam_consensus	MYSERV6
175	dfam_consensus	1	CR1	1	dfam_consensus	DF003449940
176	dfam_consensus	9	L2	4	dfam_consensus	LINE_R.philippinarum_0_cons
177	dfam_consensus	3	Copia	8	dfam_consensus	Copia-47_rCom
178	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_M.yessoensis_15_cons
179	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_C.gigas_20_cons
180	dfam_consensus	3	Copia	4	dfam_consensus	Copia-1_Dmel-I
181	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_C.sinensis_10_cons
182	dfam_consensus	9	L2	2	dfam_consensus	TE2322_SO2_FAM0385
183	dfam_consensus	3	Copia	8	dfam_consensus	TE2260_SO2_FAM0320
184	dfam_consensus	3	Copia	9	dfam_consensus	ZymTri_2023_family_760
185	dfam_consensus	6	Gypsy	9	dfam_consensus	Acol_gypsy_Ele48
186	dfam_consensus	6	Gypsy	9	dfam_consensus	Gypsy101-I_DR
187	dfam_consensus	7	L1	2	dfam_consensus	L1MC5_3end
188	dfam_consensus	8	L1-Tx1	0	dfam_consensus	Tx1-18_DR
189	dfam_consensus	3	Copia	7	dfam_consensus	Copia-12_rCom
190	dfam_consensus	10	Pao	1	dfam_consensus	BEL-51_DRe-I
191	dfam_consensus	7	L1	2	dfam_consensus	HipGal-1.158
192	dfam_consensus	9	L2	7	dfam_consensus	TE2346_SO2_FAM0408
193	dfam_consensus	3	Copia	5	dfam_consensus	Copia-34_rCom
194	dfam_consensus	1	CR1	3	dfam_consensus	LINE_S.constricta_24_cons
195	dfam_consensus	8	L1-Tx1	9	dfam_consensus	LINE_C.gigas_61_cons
196	dfam_consensus	9	L2	1	dfam_consensus	TE2556_SO2_FAM0617
197	dfam_consensus	4	ERV1	6	dfam_consensus	HydHyd-1.123
198	dfam_consensus	10	Pao	9	dfam_consensus	DF003447790
199	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_C.gigas_51_cons
200	dfam_consensus	4	ERV1	2	dfam_consensus	ZFERV-2N2-I_DR
201	dfam_consensus	10	Pao	8	dfam_consensus	BEL-65_DRe-I
202	dfam_consensus	6	Gypsy	8	dfam_consensus	Gypsy61-I_DR
203	dfam_consensus	8	L1-Tx1	3	dfam_consensus	LINE_C.sinensis_15_cons
204	dfam_consensus	4	ERV1	0	dfam_consensus	MER83B-int
205	dfam_consensus	9	L2	8	dfam_consensus	TE2258_SO2_FAM0319
206	dfam_consensus	9	L2	6	dfam_consensus	L2-1_AMi
207	dfam_consensus	1	CR1	9	dfam_consensus	LINE_A.marissinica_58_cons
208	dfam_consensus	1	CR1	0	dfam_consensus	DF003449326
209	dfam_consensus	4	ERV1	9	dfam_consensus	CunPac-1.299_int
210	dfam_consensus	1	CR1	7	dfam_consensus	Acol_CR1_Ele28
211	dfam_consensus	3	Copia	9	dfam_consensus	Acol_copia_Ele25
212	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_P.maximus_81_cons
213	dfam_consensus	3	Copia	8	dfam_consensus	Copia-42_rCom
214	dfam_consensus	8	L1-Tx1	2	dfam_consensus	LINE_P.maximus_108_cons
215	dfam_consensus	8	L1-Tx1	3	dfam_consensus	LINE_S.grandis_27_cons
216	dfam_consensus	5	ERVK	9	dfam_consensus	SpeDau-5.2620_int
217	dfam_consensus	10	Pao	5	dfam_consensus	Pao-47_INT_AstCal
218	dfam_consensus	3	Copia	9	dfam_consensus	SE15195_novo-B-G231-Map20
219	dfam_consensus	10	Pao	9	dfam_consensus	DF003448639
220	dfam_consensus	7	L1	8	dfam_consensus	ProCap-6.562
221	dfam_consensus	2	CR1-Zenon	5	dfam_consensus	LINE_M.phylippinarum_76_cons
222	dfam_consensus	3	Copia	8	dfam_consensus	Copia-26_rCom
223	dfam_consensus	6	Gypsy	8	dfam_consensus	Gypsy-11_INT_AstCal
224	dfam_consensus	6	Gypsy	4	dfam_consensus	DF003450294
225	dfam_consensus	3	Copia	3	dfam_consensus	Copia-82_rCom
226	dfam_consensus	6	Gypsy	2	dfam_consensus	Gypsy-3_DMel-I
227	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_C.gigas_50_cons
228	dfam_consensus	7	L1	7	dfam_consensus	L1-49_DR
229	dfam_consensus	4	ERV1	1	dfam_consensus	LTR54-int
230	dfam_consensus	7	L1	7	dfam_consensus	L1-33_DR
231	dfam_consensus	10	Pao	0	dfam_consensus	DF003450139
232	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_C.gigas_32_cons
233	dfam_consensus	5	ERVK	8	dfam_consensus	MurERV4_19
234	dfam_consensus	3	Copia	7	dfam_consensus	Copia-29_rCom
235	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_D.rostriformis_57_cons
236	dfam_consensus	8	L1-Tx1	7	dfam_consensus	LINE_A.marissinica_40_cons
237	dfam_consensus	5	ERVK	9	dfam_consensus	MLTR25A
238	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_M.yessoensis_13_cons
239	dfam_consensus	3	Copia	7	dfam_consensus	Copia-39_rCom
240	dfam_consensus	6	Gypsy	6	dfam_consensus	Gypsy-227_DR-LTR
241	dfam_consensus	1	CR1	3	dfam_consensus	DF003449548
242	dfam_consensus	7	L1	2	dfam_consensus	MyrTri-6.168
243	dfam_consensus	9	L2	1	dfam_consensus	LINE_M.edulis_29_cons
244	dfam_consensus	7	L1	8	dfam_consensus	MurFea-1.92
245	dfam_consensus	5	ERVK	9	dfam_consensus	SpeDau-1.396_int
246	dfam_consensus	3	Copia	8	dfam_consensus	TE2350_SO2_FAM0411
247	dfam_consensus	4	ERV1	6	dfam_consensus	PilTep-1.194
248	dfam_consensus	4	ERV1	9	dfam_consensus	MesBid-1.206
249	dfam_consensus	1	CR1	1	dfam_consensus	DF003448763
250	dfam_consensus	10	Pao	5	dfam_consensus	DF003447870
251	dfam_consensus	3	Copia	8	dfam_consensus	TE2271_SO2_FAM0334
252	dfam_consensus	3	Copia	9	dfam_consensus	SE14017_novo-B-R55-Map20
253	dfam_consensus	4	ERV1	3	dfam_consensus	DF000282885
254	dfam_consensus	8	L1-Tx1	9	dfam_consensus	Tx1-25_DR
255	dfam_consensus	9	L2	1	dfam_consensus	LINE_P.fucata_0_cons
256	dfam_consensus	1	CR1	0	dfam_consensus	DF003448915
257	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_A.kagoshimensis_12_cons
258	dfam_consensus	3	Copia	4	dfam_consensus	Copia-39_rCom
259	dfam_consensus	1	CR1	0	dfam_consensus	LINE_A.marissinica_71_cons
260	dfam_consensus	7	L1	2	dfam_consensus	TurTru-1.10
261	dfam_consensus	9	L2	1	dfam_consensus	L2-1_Ldor
262	dfam_consensus	7	L1	6	dfam_consensus	L1M2a1_5end
263	dfam_consensus	10	Pao	6	dfam_consensus	DF003448822
264	dfam_consensus	8	L1-Tx1	2	dfam_consensus	LINE_M.mercenaria_53_cons
265	dfam_consensus	4	ERV1	9	dfam_consensus	OviAri-5.1082_int
266	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_S.grandis_102_cons
267	dfam_consensus	1	CR1	7	dfam_consensus	DF003448423
268	dfam_consensus	3	Copia	1	dfam_consensus	Copia-38_rCom
269	dfam_consensus	9	L2	4	dfam_consensus	LINE_A.marissinica_110_cons
270	dfam_consensus	10	Pao	9	dfam_consensus	Pao-11_INT_AstCal
271	dfam_consensus	2	CR1-Zenon	3	dfam_consensus	LINE_M.edulis_16_cons
272	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_A.kagoshimensis_43_cons
273	dfam_consensus	1	CR1	7	dfam_consensus	TE2262_SO2_FAM0322
274	dfam_consensus	5	ERVK	8	dfam_consensus	AcoCah-5.2986
275	dfam_consensus	3	Copia	8	dfam_consensus	Copia-31_rCom
276	dfam_consensus	4	ERV1	0	dfam_consensus	ERV1-7_DR-I
277	dfam_consensus	7	L1	8	dfam_consensus	ThrSwi-4.23
278	dfam_consensus	5	ERVK	7	dfam_consensus	Pman_ERVK_6.9887
279	dfam_consensus	6	Gypsy	9	dfam_consensus	TE2559_SO2_FAM0062
280	dfam_consensus	9	L2	8	dfam_consensus	TE1327_SO2_FAM0229
281	dfam_consensus	3	Copia	0	dfam_consensus	ZymTri_2023_family_318
282	dfam_consensus	2	CR1-Zenon	4	dfam_consensus	LINE_M.phylippinarum_76_cons
283	dfam_consensus	3	Copia	0	dfam_consensus	Copia-29_rCom
284	dfam_consensus	8	L1-Tx1	7	dfam_consensus	LINE_M.mercenaria_47_cons
285	dfam_consensus	5	ERVK	0	dfam_consensus	DasNov-1.393_int
286	dfam_consensus	10	Pao	9	dfam_consensus	DF003447790
287	dfam_consensus	3	Copia	1	dfam_consensus	TE2260_SO2_FAM0320
288	dfam_consensus	6	Gypsy	8	dfam_consensus	Gypsy-192_DR-I
289	dfam_consensus	1	CR1	0	dfam_consensus	DF003448948
290	dfam_consensus	7	L1	2	dfam_consensus	TonSau-3.24
291	dfam_consensus	6	Gypsy	8	dfam_consensus	DF003450294
292	dfam_consensus	9	L2	1	dfam_consensus	LINE_D.rostriformis_4_cons
293	dfam_consensus	5	ERVK	9	dfam_consensus	PerLon-1.204_int
294	dfam_consensus	4	ERV1	9	dfam_consensus	RhiRox-5.139_int
295	dfam_consensus	3	Copia	8	dfam_consensus	TE2389_SO2_FAM0450
296	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_M.yessoensis_57_cons
297	dfam_consensus	9	L2	3	dfam_consensus	L2-32_DRe
298	dfam_consensus	8	L1-Tx1	5	dfam_consensus	LINE_M.nervosa_70_cons
299	dfam_consensus	6	Gypsy	9	dfam_consensus	Gypsy-177_DR-I
300	dfam_consensus	6	Gypsy	8	dfam_consensus	Osvaldo8_DM_I
301	dfam_consensus	3	Copia	9	dfam_consensus	TE3245_SO2_FAM390
302	dfam_consensus	3	Copia	2	dfam_consensus	SE14017_novo-B-R12-Map20
303	dfam_consensus	10	Pao	8	dfam_consensus	Pao-40_INT_AstCal
304	dfam_consensus	1	CR1	7	dfam_consensus	DF003448886
305	dfam_consensus	10	Pao	6	dfam_consensus	DF003447785
306	dfam_consensus	5	ERVK	0	dfam_consensus	Pman_ERVK_6.10168
307	dfam_consensus	5	ERVK	4	dfam_consensus	OndZib-1.288_int
308	dfam_consensus	5	ERVK	6	dfam_consensus	EriEur-1.337_int
309	dfam_consensus	5	ERVK	0	dfam_consensus	ERVB2_1-I_MM
310	dfam_consensus	2	CR1-Zenon	1	dfam_consensus	LINE_B.platifrons_80_cons
311	dfam_consensus	3	Copia	9	dfam_consensus	Acol_copia_Ele25
312	dfam_consensus	4	ERV1	7	dfam_consensus	CasCan-1.162_int
313	dfam_consensus	9	L2	8	dfam_consensus	L2-7_AstCal
314	dfam_consensus	9	L2	7	dfam_consensus	LINE_M.mercenaria_116_cons
315	dfam_consensus	8	L1-Tx1	1	dfam_consensus	LINE_A.kagoshimensis_27_cons
316	dfam_consensus	4	ERV1	6	dfam_consensus	OviAri-6.2449_int
317	dfam_consensus	8	L1-Tx1	0	dfam_consensus	KenoDr1
318	dfam_consensus	4	ERV1	0	dfam_consensus	ElaDav-5.614_int
319	dfam_consensus	10	Pao	1	dfam_consensus	DF003449142
320	dfam_consensus	6	Gypsy	0	dfam_consensus	DF003450309
321	dfam_consensus	9	L2	1	dfam_consensus	TE2429_SO2_FAM0492
322	dfam_consensus	1	CR1	3	dfam_consensus	DF003449318
323	dfam_consensus	5	ERVK	4	dfam_consensus	RLTR11C_MM
324	dfam_consensus	8	L1-Tx1	1	dfam_consensus	Tx1-36_DR
325	dfam_consensus	1	CR1	4	dfam_consensus	LINE_C.sinensis_2_cons
326	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_A.kagoshimensis_18_cons
327	dfam_consensus	2	CR1-Zenon	5	dfam_consensus	LINE_P.maximus_8_cons
328	dfam_consensus	4	ERV1	8	dfam_consensus	Pman_ERV1_5.407
329	dfam_consensus	1	CR1	9	dfam_consensus	DF003447871
330	dfam_consensus	8	L1-Tx1	4	dfam_consensus	LINE_S.glomerata_21_cons
331	dfam_consensus	9	L2	1	dfam_consensus	TE1883_SO2_FAM0281
332	dfam_consensus	9	L2	6	dfam_consensus	L2-33_DRe
333	dfam_consensus	9	L2	1	dfam_consensus	Daphne-2_Hmel_D
334	dfam_consensus	5	ERVK	6	dfam_consensus	XerIna-4.825_int
335	dfam_consensus	10	Pao	0	dfam_consensus	Pao-40_INT_AstCal
336	dfam_consensus	3	Copia	1	dfam_consensus	Copia-37_rCom
337	dfam_consensus	7	L1	2	dfam_consensus	AnoCau-1.20
338	dfam_consensus	9	L2	3	dfam_consensus	L2-14_Hmel_A3a
339	dfam_consensus	7	L1	2	dfam_consensus	PygNem-1.23
340	dfam_consensus	8	L1-Tx1	9	dfam_consensus	LINE_A.purpuratus_6_cons
341	dfam_consensus	6	Gypsy	1	dfam_consensus	TE0203_SO2_FAM0120
342	dfam_consensus	4	ERV1	6	dfam_consensus	RhiRox-1.267e_int
343	dfam_consensus	10	Pao	0	dfam_consensus	TE0325_SO2_FAM0132
344	dfam_consensus	4	ERV1	6	dfam_consensus	PsaObe-5.310_int
345	dfam_consensus	1	CR1	0	dfam_consensus	DF003449132
346	dfam_consensus	7	L1	2	dfam_consensus	AloPal-4.87
347	dfam_consensus	3	Copia	4	dfam_consensus	Acol_copia_Ele6
348	dfam_consensus	1	CR1	0	dfam_consensus	DF003448751
349	dfam_consensus	10	Pao	8	dfam_consensus	Pao-20_INT_AstCal
350	dfam_consensus	2	CR1-Zenon	7	dfam_consensus	LINE_M.mercenaria_17_cons
351	dfam_consensus	6	Gypsy	4	dfam_consensus	Acol_gypsy_Ele59
352	dfam_consensus	1	CR1	4	dfam_consensus	LINE_M.edulis_100_cons
353	dfam_consensus	10	Pao	6	dfam_consensus	DF003448594
354	dfam_consensus	7	L1	2	dfam_consensus	MusAve-6.432
355	dfam_consensus	3	Copia	8	dfam_consensus	TE2026_SO2_FAM0294
356	dfam_consensus	4	ERV1	0	dfam_consensus	PhoPho-1.230
357	dfam_consensus	2	CR1-Zenon	9	dfam_consensus	LINE_A.marissinica_196_cons
358	dfam_consensus	7	L1	3	dfam_consensus	L1-15_rCom
