idx	species	label	label_name	cluster	rep_name
224	human	3	LTR	2	LTR8B
225	human	3	LTR	0	LTR5B
226	human	3	LTR	1	MLT2B4
227	human	4	DNA	0	MER1A
228	human	2	LINE	1	L1MA2
229	human	4	DNA	2	HSMAR2
230	human	3	LTR	0	LTR1F1
231	zebrafish	1	SINE	0	SINE3-1a
232	human	4	DNA	0	Tigger17a
233	zebrafish	1	SINE	0	SINE3-1a
234	human	3	LTR	0	LTR5B
235	zebrafish	1	SINE	0	SINE3-1a
236	human	3	LTR	3	HERVH-int
237	human	2	LINE	0	L1P3
238	zebrafish	1	SINE	0	SINE3-1
239	human	3	LTR	1	LTR19-int
240	human	4	DNA	2	Charlie7
241	zebrafish	1	SINE	0	SINE3-1
242	human	4	DNA	2	Charlie1a
243	human	3	LTR	3	LTR9
244	human	2	LINE	3	L1PB3
245	human	4	DNA	2	Tigger1
246	human	4	DNA	2	Charlie1a
247	human	2	LINE	1	L1PA7
248	zebrafish	1	SINE	0	SINE3-1
249	human	2	LINE	3	L2a
250	human	2	LINE	1	L1MC4a
251	human	3	LTR	0	HERVH-int
252	human	4	DNA	2	Charlie16
253	zebrafish	1	SINE	0	SINE3-1
254	human	4	DNA	2	Tigger3b
255	human	1	SINE	0	AluSx
256	human	4	DNA	3	MER44B
257	human	2	LINE	1	L1MC1
258	human	3	LTR	3	HERVH-int
259	human	4	DNA	2	Tigger3b
260	human	3	LTR	0	MLT1E3
261	human	4	DNA	0	MER45C
262	human	4	DNA	0	MER45C
263	human	4	DNA	3	Tigger1
264	human	3	LTR	0	MER41B
265	human	3	LTR	0	MER41A
266	human	2	LINE	1	L1MB3
267	human	4	DNA	2	Tigger1
268	human	2	LINE	3	L1PA4
269	human	2	LINE	1	L1PA16
270	zebrafish	1	SINE	0	SINE3-1
271	human	3	LTR	0	SVA_D
272	human	4	DNA	2	Tigger8
273	zebrafish	1	SINE	0	SINE3-1a
274	human	2	LINE	1	L1PA8
275	human	4	DNA	0	MER1A
276	zebrafish	1	SINE	0	SINE3-1
277	zebrafish	1	SINE	0	SINE3-1a
278	human	4	DNA	0	MER1A
279	human	4	DNA	3	Tigger1
280	human	3	LTR	0	MER41A
281	human	4	DNA	0	MER1A
282	human	2	LINE	3	L1PA4
283	human	3	LTR	0	MER41B
284	zebrafish	1	SINE	0	SINE3-1a
285	human	4	DNA	2	Tigger1
286	zebrafish	1	SINE	0	SINE3-1a
287	human	3	LTR	3	MER4B
288	zebrafish	1	SINE	0	SINE3-1a
289	zebrafish	1	SINE	0	SINE3-1a
290	zebrafish	1	SINE	0	SINE3-1a
291	zebrafish	1	SINE	0	SINE3-1
292	human	3	LTR	1	MER4E
293	human	2	LINE	3	L1MC
294	human	3	LTR	0	LTR1C3
295	human	2	LINE	3	L1PA7
296	human	3	LTR	0	PABL_A
297	human	4	DNA	2	HSMAR2
298	zebrafish	1	SINE	0	SINE3-1
299	human	2	LINE	1	L1PA6
300	human	2	LINE	1	L1MB3
301	human	2	LINE	1	L1MEc
302	human	3	LTR	3	LTR10C
303	human	4	DNA	2	Charlie1a
304	human	2	LINE	3	L1PA7
305	human	2	LINE	1	L1MB7
306	human	2	LINE	1	L1PA8
307	human	2	LINE	1	L1PB4
308	human	4	DNA	2	Tigger3b
309	zebrafish	1	SINE	0	SINE3-1a
310	human	2	LINE	1	L1PB4
311	human	4	DNA	1	Tigger1
312	human	2	LINE	3	L1PA7
313	human	3	LTR	3	MER4B
314	human	3	LTR	0	LTR8
315	human	4	DNA	1	Tigger1
316	human	2	LINE	1	L1PA4
317	human	3	LTR	0	MLT1F2
318	human	3	LTR	0	LTR64
319	human	3	LTR	0	MER41A
320	human	3	LTR	0	THE1B-int
321	zebrafish	1	SINE	0	SINE3-1
322	human	4	DNA	0	MER1A
323	zebrafish	1	SINE	0	SINE3-1a
324	human	2	LINE	1	L1PA2
325	human	3	LTR	0	MER50
326	mouse	1	SINE	3	PB1D11
327	human	2	LINE	1	L1MA8
328	human	3	LTR	0	LTR12
329	zebrafish	1	SINE	2	SINE3-1a
330	zebrafish	1	SINE	0	SINE3-1a
331	human	2	LINE	3	L1PA11
332	zebrafish	1	SINE	0	SINE3-1
333	zebrafish	1	SINE	0	SINE3-1
334	human	3	LTR	0	LTR8
335	human	2	LINE	2	L1MC4
336	human	4	DNA	2	Charlie2a
337	human	3	LTR	0	MER87
338	human	2	LINE	3	L1PA7
339	zebrafish	1	SINE	0	SINE3-1a
340	human	3	LTR	0	HUERS-P2-int
341	human	3	LTR	0	MLT2A2
342	human	2	LINE	1	L1MB1
343	human	2	LINE	1	L1PB4
344	zebrafish	1	SINE	0	SINE3-1
345	human	3	LTR	2	MER4E1
346	human	3	LTR	1	MER34A
347	human	2	LINE	1	L1PA15
348	zebrafish	1	SINE	0	SINE3-1a
349	human	4	DNA	0	MER1A
350	zebrafish	1	SINE	0	SINE3-1
351	zebrafish	1	SINE	0	SINE3-1
352	zebrafish	1	SINE	0	SINE3-1a
353	human	4	DNA	1	MER1A
354	human	3	LTR	0	MER41A
355	human	2	LINE	3	L1MB5
356	zebrafish	1	SINE	0	SINE3-1a
357	human	2	LINE	1	L1PA8
358	human	3	LTR	0	MER4B-int
359	human	3	LTR	2	HERV1_LTRb
360	human	4	DNA	0	MER1A
361	human	3	LTR	0	MER41A
362	human	2	LINE	3	L1PA5
363	zebrafish	1	SINE	0	SINE3-1
364	human	4	DNA	2	Charlie7
365	zebrafish	1	SINE	0	SINE3-1
366	human	3	LTR	0	MER77B
367	human	4	DNA	2	Tigger17a
368	zebrafish	1	SINE	0	SINE3-1
369	human	3	LTR	0	MER41A
370	human	4	DNA	2	Arthur1B
371	human	2	LINE	3	L1MB5
372	human	2	LINE	1	L1PA16
373	human	2	LINE	1	L1MB5
374	human	3	LTR	0	MER41B
375	human	4	DNA	2	MER6
376	human	3	LTR	0	MER41B
377	human	4	DNA	2	Tigger18a
378	zebrafish	1	SINE	0	SINE3-1
379	human	2	LINE	3	L1PA7
380	human	2	LINE	3	L1PA7
381	human	4	DNA	0	Tigger17a
382	human	3	LTR	0	LTR1F1
383	human	2	LINE	1	L1PA17
384	human	2	LINE	3	L1MB3
385	human	3	LTR	2	MLT1F2
386	human	3	LTR	0	MLT2A2
387	zebrafish	1	SINE	0	SINE3-1
388	human	4	DNA	2	MER45B
389	human	3	LTR	0	MER41A
390	human	2	LINE	3	L1MD1
391	human	4	DNA	2	Tigger17a
392	human	2	LINE	1	L1PA16
393	human	4	DNA	2	Tigger4
394	zebrafish	1	SINE	0	SINE3-1a
395	human	3	LTR	2	LTR64
396	human	2	LINE	1	L1PA2
397	human	3	LTR	0	THE1A-int
398	human	2	LINE	1	L1PA6
399	human	2	LINE	1	L1PA2
400	human	2	LINE	1	L1PB4
401	human	3	LTR	0	MER68
402	human	2	LINE	1	L1PA7
403	human	3	LTR	0	PABL_A
404	human	2	LINE	1	L1ME3F
405	human	4	DNA	3	Tigger9b
406	zebrafish	1	SINE	0	SINE3-1
407	human	3	LTR	1	MLT2B1
408	human	4	DNA	0	MER1A
409	human	3	LTR	0	LTR17
410	human	4	DNA	2	Chap1a_Mam
411	human	3	LTR	1	MER4B
412	human	4	DNA	3	Tigger20a
413	human	2	LINE	1	L1MEg
414	human	2	LINE	3	L1PA6
415	zebrafish	1	SINE	0	SINE3-1a
416	human	3	LTR	0	MER50B
417	human	4	DNA	2	Tigger3b
418	human	4	DNA	0	Tigger17a
419	human	4	DNA	2	Tigger22N1
420	human	3	LTR	1	LTR43
421	human	3	LTR	2	MER4B-int
422	human	4	DNA	1	MER45B
423	human	3	LTR	0	MER4A1
424	zebrafish	1	SINE	0	SINE3-1a
425	human	4	DNA	2	Tigger1
426	human	4	DNA	0	MER1A
427	zebrafish	1	SINE	0	SINE3-1
428	human	2	LINE	1	L1PA15
429	zebrafish	1	SINE	0	SINE3-1
430	human	3	LTR	0	LTR13_
431	human	2	LINE	1	L1M5
432	human	4	DNA	2	EuthAT-2
433	human	3	LTR	0	LTR1C3
434	human	3	LTR	0	MER4D0
435	human	2	LINE	3	L1MA5
436	human	2	LINE	1	L1PA14
437	human	4	DNA	0	MER1A
438	human	4	DNA	2	Tigger17a
439	human	2	LINE	0	L1PA10
440	human	2	LINE	3	L1MA5
441	human	3	LTR	0	LTR39
442	zebrafish	1	SINE	0	SINE3-1a
443	zebrafish	1	SINE	0	SINE3-1
444	human	2	LINE	3	L2
445	human	3	LTR	3	MER4B
446	zebrafish	1	SINE	0	SINE3-1a
447	human	2	LINE	1	L1PB4
448	zebrafish	1	SINE	0	SINE3-1
449	zebrafish	1	SINE	0	SINE3-1
450	human	2	LINE	2	L1M5
451	human	3	LTR	0	MER92B
452	human	4	DNA	1	Kanga2_a
453	human	3	LTR	2	MER41B
454	human	4	DNA	2	MER45B
455	human	3	LTR	0	LTR8
456	human	3	LTR	0	MLT2A2
457	human	4	DNA	2	Charlie1a
458	human	4	DNA	2	Arthur1
459	human	4	DNA	2	Arthur1
460	zebrafish	1	SINE	0	SINE3-1
461	human	4	DNA	3	Charlie5
462	human	2	LINE	3	L1PA11
463	human	2	LINE	1	L1PA15
464	human	2	LINE	1	L1PA17
465	zebrafish	1	SINE	0	SINE3-1
466	human	3	LTR	1	LTR8
467	zebrafish	1	SINE	0	SINE3-1
468	zebrafish	1	SINE	0	SINE3-1
469	zebrafish	1	SINE	0	SINE3-1
470	human	4	DNA	0	MER115
471	human	4	DNA	2	Charlie17
472	human	4	DNA	1	Tigger1
473	human	2	LINE	2	L1ME3D
474	human	2	LINE	3	L1PB4
475	human	2	LINE	1	L1PA16
476	human	4	DNA	2	Tigger13a
477	human	4	DNA	2	MER99
478	zebrafish	1	SINE	0	SINE3-1
479	zebrafish	1	SINE	0	SINE3-1a
