method	record_id	host_id	host_locus	source_copy_id	homology_component_id	true_family	top_family	top_score	threshold	accepted	correct
kmer6_l2_supcon	interval|hg38|chr1|229536218|229536553|+|350406	human:hg38	chr1	coord|human:hg38|chr1|229536218|229536553|+|350406	hc|0435	AluJo	AluJr	0.5939584374	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|58180260|58180594|-|117763	human:hg38	chr1	coord|human:hg38|chr1|58180260|58180594|-|117763	hc|0437	AluJo	AluJr	0.4489490986	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|110538323|110538656|+|1150355	human:hg38	chr13	coord|human:hg38|chr13|110538323|110538656|+|1150355	hc|0438	AluJo	AluSz	0.445730865	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|35051946|35052277|-|70225	human:hg38	chr1	coord|human:hg38|chr1|35051946|35052277|-|70225	hc|0440	AluJo	AluJb	0.6179505587	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr11|82793727|82794055|+|716968	human:hg38	chr11	coord|human:hg38|chr11|82793727|82794055|+|716968	hc|0445	AluJo	AluJo	0.6479690671	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|28378927|28379254|-|55570	human:hg38	chr1	coord|human:hg38|chr1|28378927|28379254|-|55570	hc|0447	AluJo	AluJo	0.5481283665	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|35496352|35496677|+|1047554	human:hg38	chr13	coord|human:hg38|chr13|35496352|35496677|+|1047554	hc|0449	AluJo	AluJr	0.435659349	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|98628141|98628463|-|1134788	human:hg38	chr13	coord|human:hg38|chr13|98628141|98628463|-|1134788	hc|0451	AluJo	AluJo	0.562034905	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|28115945|28116263|-|1036072	human:hg38	chr13	coord|human:hg38|chr13|28115945|28116263|-|1036072	hc|0457	AluJo	AluJb	0.4888390899	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|52875454|52875772|-|1074969	human:hg38	chr13	coord|human:hg38|chr13|52875454|52875772|-|1074969	hc|0460	AluJo	AluSz6	0.5209454894	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr11|18226148|18226465|+|615198	human:hg38	chr11	coord|human:hg38|chr11|18226148|18226465|+|615198	hc|0466	AluJo	AluJr	0.5700015426	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr11|33549721|33550061|+|638718	human:hg38	chr11	coord|human:hg38|chr11|33549721|33550061|+|638718	hc|0392	AluJr	AluJr	0.6846320629	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|212648304|212648644|-|324291	human:hg38	chr1	coord|human:hg38|chr1|212648304|212648644|-|324291	hc|0393	AluJr	FLAM_A	0.6195580363	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|98692136|98692458|-|1134927	human:hg38	chr13	coord|human:hg38|chr13|98692136|98692458|-|1134927	hc|0407	AluJr	AluJr4	0.5600414276	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|99955784|99956103|-|182545	human:hg38	chr1	coord|human:hg38|chr1|99955784|99956103|-|182545	hc|0411	AluJr	AluJo	0.4446237087	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|173119364|173119679|-|263675	human:hg38	chr1	coord|human:hg38|chr1|173119364|173119679|-|263675	hc|1080	AluJr4	AluJr4	0.523938179	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr1|173888414|173888729|-|264940	human:hg38	chr1	coord|human:hg38|chr1|173888414|173888729|-|264940	hc|1083	AluJr4	AluJr4	0.6844246387	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|24968046|24968360|-|47067	human:hg38	chr1	coord|human:hg38|chr1|24968046|24968360|-|47067	hc|1086	AluJr4	AluJr	0.7129038572	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr11|108636204|108636518|+|755370	human:hg38	chr11	coord|human:hg38|chr11|108636204|108636518|+|755370	hc|1090	AluJr4	AluJr4	0.6026206017	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|217611897|217612210|+|331186	human:hg38	chr1	coord|human:hg38|chr1|217611897|217612210|+|331186	hc|1093	AluJr4	AluJr4	0.7473357916	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|94969079|94969392|-|175426	human:hg38	chr1	coord|human:hg38|chr1|94969079|94969392|-|175426	hc|1098	AluJr4	AluJr4	0.6143046618	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|171453717|171454030|-|261220	human:hg38	chr1	coord|human:hg38|chr1|171453717|171454030|-|261220	hc|1099	AluJr4	AluJr4	0.6511923075	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|143696235|143696567|-|216021	human:hg38	chr1	coord|human:hg38|chr1|143696235|143696567|-|216021	hc|0676	AluSc	AluSc	0.7072056532	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|130039964|130040291|+|789901	human:hg38	chr11	coord|human:hg38|chr11|130039964|130040291|+|789901	hc|0689	AluSc	AluY	0.7730001211	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|64285385|64285710|-|1089450	human:hg38	chr13	coord|human:hg38|chr13|64285385|64285710|-|1089450	hc|0692	AluSc	AluSc	0.8387511969	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|108915400|108915724|-|194778	human:hg38	chr1	coord|human:hg38|chr1|108915400|108915724|-|194778	hc|0694	AluSc	AluY	0.6260659099	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|77939715|77940039|+|1107294	human:hg38	chr13	coord|human:hg38|chr13|77939715|77940039|+|1107294	hc|0696	AluSc	AluSc	0.8399965763	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|73035696|73036018|-|697828	human:hg38	chr11	coord|human:hg38|chr11|73035696|73036018|-|697828	hc|0704	AluSc	AluSc	0.7759705782	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|183643262|183643590|-|280733	human:hg38	chr1	coord|human:hg38|chr1|183643262|183643590|-|280733	hc|0832	AluSc8	AluSc8	0.7537671924	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|155585241|155585568|+|236340	human:hg38	chr1	coord|human:hg38|chr1|155585241|155585568|+|236340	hc|0833	AluSc8	AluY	0.7179433107	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|103483393|103483717|-|1142024	human:hg38	chr13	coord|human:hg38|chr13|103483393|103483717|-|1142024	hc|0841	AluSc8	AluSc8	0.7574088573	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|20584097|20584414|+|36774	human:hg38	chr1	coord|human:hg38|chr1|20584097|20584414|+|36774	hc|0859	AluSc8	AluSg	0.6311245561	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|85945002|85945318|-|161108	human:hg38	chr1	coord|human:hg38|chr1|85945002|85945318|-|161108	hc|0864	AluSc8	AluSc8	0.8790478706	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|227737992|227738333|-|347749	human:hg38	chr1	coord|human:hg38|chr1|227737992|227738333|-|347749	hc|0629	AluSg	AluSg	0.657923758	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|69853245|69853576|-|138517	human:hg38	chr1	coord|human:hg38|chr1|69853245|69853576|-|138517	hc|0638	AluSg	AluSz	0.7348535061	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|206818780|206819109|-|314788	human:hg38	chr1	coord|human:hg38|chr1|206818780|206819109|-|314788	hc|0642	AluSg	AluSx1	0.5258643627	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|6529309|6529637|+|8260	human:hg38	chr1	coord|human:hg38|chr1|6529309|6529637|+|8260	hc|0644	AluSg	AluSx	0.4168254137	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|151643264|151643592|-|229379	human:hg38	chr1	coord|human:hg38|chr1|151643264|151643592|-|229379	hc|0646	AluSg	AluSc	0.5649733543	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|200552915|200553235|-|303482	human:hg38	chr1	coord|human:hg38|chr1|200552915|200553235|-|303482	hc|0663	AluSg	AluSg	0.5972738266	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|236972669|236972989|+|362967	human:hg38	chr1	coord|human:hg38|chr1|236972669|236972989|+|362967	hc|0664	AluSg	AluSx1	0.546770215	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr11|4663071|4663414|+|593281	human:hg38	chr11	coord|human:hg38|chr11|4663071|4663414|+|593281	hc|0468	AluSp	AluSp	0.707215786	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|33872451|33872793|+|1045239	human:hg38	chr13	coord|human:hg38|chr13|33872451|33872793|+|1045239	hc|0469	AluSp	AluSp	0.8627425432	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|230845401|230845741|+|352530	human:hg38	chr1	coord|human:hg38|chr1|230845401|230845741|+|352530	hc|0471	AluSp	AluSp	0.7300951481	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|112735388|112735726|+|201071	human:hg38	chr1	coord|human:hg38|chr1|112735388|112735726|+|201071	hc|0476	AluSp	AluSp	0.7798455954	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|72149600|72149934|+|141771	human:hg38	chr1	coord|human:hg38|chr1|72149600|72149934|+|141771	hc|0484	AluSp	AluSp	0.8346823454	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|42106182|42106515|+|651362	human:hg38	chr11	coord|human:hg38|chr11|42106182|42106515|+|651362	hc|0487	AluSp	AluSp	0.6704408526	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|71732386|71732718|-|695294	human:hg38	chr11	coord|human:hg38|chr11|71732386|71732718|-|695294	hc|0490	AluSp	AluSp	0.8053832054	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|214495663|214495994|-|327198	human:hg38	chr1	coord|human:hg38|chr1|214495663|214495994|-|327198	hc|0493	AluSp	AluSp	0.6737543344	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|8779485|8779814|-|598973	human:hg38	chr11	coord|human:hg38|chr11|8779485|8779814|-|598973	hc|0497	AluSp	AluSp	0.5614039898	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|242555877|242556205|-|371508	human:hg38	chr1	coord|human:hg38|chr1|242555877|242556205|-|371508	hc|0501	AluSp	AluSp	0.7378322482	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|1477677|1478003|-|1840	human:hg38	chr1	coord|human:hg38|chr1|1477677|1478003|-|1840	hc|0505	AluSp	AluSp	0.7188036442	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|240620855|240621195|-|368285	human:hg38	chr1	coord|human:hg38|chr1|240620855|240621195|-|368285	hc|0985	AluSq	AluSp	0.6842752099	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|241040465|241040787|-|368964	human:hg38	chr1	coord|human:hg38|chr1|241040465|241040787|-|368964	hc|0994	AluSq	AluSq	0.6346844435	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|92143489|92143811|-|170472	human:hg38	chr1	coord|human:hg38|chr1|92143489|92143811|-|170472	hc|0995	AluSq	AluSq	0.6640322208	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|225704954|225705275|+|344033	human:hg38	chr1	coord|human:hg38|chr1|225704954|225705275|+|344033	hc|0996	AluSq	AluSq	0.7140262723	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|19821665|19821985|+|1022527	human:hg38	chr13	coord|human:hg38|chr13|19821665|19821985|+|1022527	hc|1000	AluSq	AluSq	0.7357033491	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|199990500|199990818|-|302443	human:hg38	chr1	coord|human:hg38|chr1|199990500|199990818|-|302443	hc|1010	AluSq	AluSq2	0.5822946429	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|235041713|235042030|-|359184	human:hg38	chr1	coord|human:hg38|chr1|235041713|235042030|-|359184	hc|1022	AluSq	AluSq	0.8229299784	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|117133712|117134055|+|208740	human:hg38	chr1	coord|human:hg38|chr1|117133712|117134055|+|208740	hc|0317	AluSq2	AluSp	0.6810283661	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|52748111|52748453|+|1074758	human:hg38	chr13	coord|human:hg38|chr13|52748111|52748453|+|1074758	hc|0318	AluSq2	AluSq2	0.4970151782	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr1|53790083|53790424|+|108852	human:hg38	chr1	coord|human:hg38|chr1|53790083|53790424|+|108852	hc|0323	AluSq2	AluSq2	0.6270604134	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|35315511|35315851|+|641617	human:hg38	chr11	coord|human:hg38|chr11|35315511|35315851|+|641617	hc|0326	AluSq2	AluSq2	0.6226128936	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|80842044|80842384|-|713977	human:hg38	chr11	coord|human:hg38|chr11|80842044|80842384|-|713977	hc|0327	AluSq2	AluSq2	0.7252718806	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|62416751|62417090|+|1087198	human:hg38	chr13	coord|human:hg38|chr13|62416751|62417090|+|1087198	hc|0330	AluSq2	AluSq2	0.7176815271	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|49829338|49829675|+|1070140	human:hg38	chr13	coord|human:hg38|chr13|49829338|49829675|+|1070140	hc|0333	AluSq2	AluSp	0.4704462886	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|60541129|60541466|-|1084796	human:hg38	chr13	coord|human:hg38|chr13|60541129|60541466|-|1084796	hc|0334	AluSq2	AluSq2	0.6060470939	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|63536245|63536581|+|679684	human:hg38	chr11	coord|human:hg38|chr11|63536245|63536581|+|679684	hc|0337	AluSq2	AluSc8	0.4507544041	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr11|37840530|37840866|-|645511	human:hg38	chr11	coord|human:hg38|chr11|37840530|37840866|-|645511	hc|0338	AluSq2	AluSq2	0.602966249	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|241461063|241461398|+|369648	human:hg38	chr1	coord|human:hg38|chr1|241461063|241461398|+|369648	hc|0340	AluSq2	AluSq2	0.4997828603	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr1|154973228|154973559|+|235039	human:hg38	chr1	coord|human:hg38|chr1|154973228|154973559|+|235039	hc|0350	AluSq2	AluSx3	0.3722076416	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|201033351|201033695|-|304357	human:hg38	chr1	coord|human:hg38|chr1|201033351|201033695|-|304357	hc|0043	AluSx	AluSx	0.5931315422	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|233061718|233062058|-|355967	human:hg38	chr1	coord|human:hg38|chr1|233061718|233062058|-|355967	hc|0051	AluSx	AluSx	0.7762748003	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|53699024|53699363|-|108621	human:hg38	chr1	coord|human:hg38|chr1|53699024|53699363|-|108621	hc|0054	AluSx	AluSz6	0.4138468504	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr11|70237593|70237930|+|693037	human:hg38	chr11	coord|human:hg38|chr11|70237593|70237930|+|693037	hc|0061	AluSx	AluSx1	0.5982406139	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|105626455|105626791|-|190246	human:hg38	chr1	coord|human:hg38|chr1|105626455|105626791|-|190246	hc|0064	AluSx	AluSp	0.3083552718	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|25075374|25075709|+|47296	human:hg38	chr1	coord|human:hg38|chr1|25075374|25075709|+|47296	hc|0065	AluSx	AluSz	0.4315360188	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|24753874|24754215|+|1030461	human:hg38	chr13	coord|human:hg38|chr13|24753874|24754215|+|1030461	hc|0088	AluSx1	AluSz	0.4803296924	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|105990600|105990939|-|190680	human:hg38	chr1	coord|human:hg38|chr1|105990600|105990939|-|190680	hc|0093	AluSx1	AluSp	0.5759632587	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr11|9830458|9830796|+|601214	human:hg38	chr11	coord|human:hg38|chr11|9830458|9830796|+|601214	hc|0096	AluSx1	AluSx	0.5211480856	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|218854792|218855129|-|333052	human:hg38	chr1	coord|human:hg38|chr1|218854792|218855129|-|333052	hc|0103	AluSx1	AluSx	0.4417049289	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|20124699|20125035|+|1023256	human:hg38	chr13	coord|human:hg38|chr13|20124699|20125035|+|1023256	hc|0110	AluSx1	AluSq	0.589030087	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|20594505|20594840|+|36800	human:hg38	chr1	coord|human:hg38|chr1|20594505|20594840|+|36800	hc|0114	AluSx1	AluSz	0.8000292182	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|101337273|101337607|-|1139214	human:hg38	chr13	coord|human:hg38|chr13|101337273|101337607|-|1139214	hc|0118	AluSx1	AluSq	0.4729752839	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|105587264|105587598|+|1144405	human:hg38	chr13	coord|human:hg38|chr13|105587264|105587598|+|1144405	hc|0119	AluSx1	AluSq2	0.5466763377	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|91330328|91330671|-|1124079	human:hg38	chr13	coord|human:hg38|chr13|91330328|91330671|-|1124079	hc|0747	AluSx3	AluSx3	0.5708199739	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|63170590|63170920|-|127060	human:hg38	chr1	coord|human:hg38|chr1|63170590|63170920|-|127060	hc|0758	AluSx3	AluSz6	0.4582104087	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr11|63600578|63600903|-|679842	human:hg38	chr11	coord|human:hg38|chr11|63600578|63600903|-|679842	hc|0764	AluSx3	AluSx1	0.4053242505	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|51888620|51888944|-|1073349	human:hg38	chr13	coord|human:hg38|chr13|51888620|51888944|-|1073349	hc|0765	AluSx3	AluSx3	0.6321165562	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|53790424|53790744|+|108853	human:hg38	chr1	coord|human:hg38|chr1|53790424|53790744|+|108853	hc|0323	AluSx3	AluSx	0.5366742015	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr13|36726380|36726699|-|1049349	human:hg38	chr13	coord|human:hg38|chr13|36726380|36726699|-|1049349	hc|0775	AluSx3	AluSx3	0.5805833936	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|150614803|150615122|-|227116	human:hg38	chr1	coord|human:hg38|chr1|150614803|150615122|-|227116	hc|0776	AluSx3	AluSq2	0.6822283268	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|52722545|52722863|-|106500	human:hg38	chr1	coord|human:hg38|chr1|52722545|52722863|-|106500	hc|0777	AluSx3	AluSc	0.4355615377	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|241467706|241468024|+|369668	human:hg38	chr1	coord|human:hg38|chr1|241467706|241468024|+|369668	hc|0778	AluSx3	AluSx4	0.5357677937	0.5385669469833374	0	0
kmer6_l2_supcon	interval|hg38|chr1|20749341|20749658|-|37135	human:hg38	chr1	coord|human:hg38|chr1|20749341|20749658|-|37135	hc|0781	AluSx3	AluSx3	0.7065216303	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|71692477|71692820|-|1098283	human:hg38	chr13	coord|human:hg38|chr13|71692477|71692820|-|1098283	hc|1300	AluSx4	AluSx4	0.7059897184	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|49622942|49623282|-|1069682	human:hg38	chr13	coord|human:hg38|chr13|49622942|49623282|-|1069682	hc|1301	AluSx4	AluSg	0.6091607809	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr11|43900195|43900521|-|654289	human:hg38	chr11	coord|human:hg38|chr11|43900195|43900521|-|654289	hc|1305	AluSx4	AluSx4	0.7208589315	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|19965980|19966302|-|35423	human:hg38	chr1	coord|human:hg38|chr1|19965980|19966302|-|35423	hc|1308	AluSx4	AluSx4	0.7278389931	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|161167541|161167862|-|245269	human:hg38	chr1	coord|human:hg38|chr1|161167541|161167862|-|245269	hc|1309	AluSx4	AluY	0.5998042822	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr13|27042509|27042830|-|1034031	human:hg38	chr13	coord|human:hg38|chr13|27042509|27042830|-|1034031	hc|1310	AluSx4	AluSx4	0.7522357106	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|98190789|98191109|+|739972	human:hg38	chr11	coord|human:hg38|chr11|98190789|98191109|+|739972	hc|1312	AluSx4	AluSx4	0.5801235437	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|17805360|17805677|-|30741	human:hg38	chr1	coord|human:hg38|chr1|17805360|17805677|-|30741	hc|1315	AluSx4	AluSx4	0.7731974721	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|60560179|60560496|+|122243	human:hg38	chr1	coord|human:hg38|chr1|60560179|60560496|+|122243	hc|1316	AluSx4	AluSx4	0.6604654193	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|233600912|233601228|+|356843	human:hg38	chr1	coord|human:hg38|chr1|233600912|233601228|+|356843	hc|1319	AluSx4	AluSx4	0.7618168592	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr13|31273078|31273393|-|1041161	human:hg38	chr13	coord|human:hg38|chr13|31273078|31273393|-|1041161	hc|1325	AluSx4	AluSx4	0.7645016909	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr11|79917066|79917381|-|712432	human:hg38	chr11	coord|human:hg38|chr11|79917066|79917381|-|712432	hc|1326	AluSx4	AluSx4	0.7011808753	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|65152384|65152698|-|130875	human:hg38	chr1	coord|human:hg38|chr1|65152384|65152698|-|130875	hc|1327	AluSx4	AluSx4	0.4927323163	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr11|67201488|67201802|+|687399	human:hg38	chr11	coord|human:hg38|chr11|67201488|67201802|+|687399	hc|1330	AluSx4	AluSx4	0.5136940479	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr1|35015935|35016248|-|70123	human:hg38	chr1	coord|human:hg38|chr1|35015935|35016248|-|70123	hc|1334	AluSx4	AluSx4	0.5083565712	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr11|46757572|46757885|-|659827	human:hg38	chr11	coord|human:hg38|chr11|46757572|46757885|-|659827	hc|1336	AluSx4	AluSx4	0.7945782542	0.5385669469833374	1	1
kmer6_l2_supcon	interval|hg38|chr1|151445239|151445579|+|228937	human:hg38	chr1	coord|human:hg38|chr1|151445239|151445579|+|228937	hc|0247	AluSz	AluSx	0.541732192	0.5385669469833374	1	0
kmer6_l2_supcon	interval|hg38|chr1|43264328|43264664|-|87468	human:hg38	chr1	coord|human:hg38|chr1|43264328|43264664|-|87468	hc|0255	AluSz	AluSz	0.5128051043	0.5385669469833374	0	1
kmer6_l2_supcon	interval|hg38|chr1|39149251|39149587|+|78849	human:hg38	chr1	coord|human:hg38|chr1|39149251|39149587|+|78849	hc|0257	AluSz	AluSx1	0.4448819757	0.5385669469833374	0	0
