idx	species	label	label_name	cluster	source	rep_name
222	human	5	LTR	6	known_main4	HUERS-P3b-int
223	human	7	Unknown	2	unknown_annotation	SVA_D
224	human	5	LTR	4	known_main4	LTR9
225	human	4	LINE	4	known_main4	L1MEb
226	human	2	DNA	6	known_main4	BLACKJACK
227	human	2	DNA	5	known_main4	MER115
228	human	2	DNA	6	known_main4	BLACKJACK
229	human	4	LINE	0	known_main4	L1MB4
230	human	4	LINE	0	known_main4	L1MEg
231	human	7	Unknown	2	unknown_annotation	SVA_E
232	rice	6	SINE	4	known_main4	ORSiTEMT01100008
233	human	7	Unknown	4	unknown_annotation	REP522
234	human	7	Unknown	2	unknown_annotation	SVA_C
235	human	2	DNA	2	known_main4	Tigger17a
236	human	7	Unknown	3	unknown_annotation	REP522
237	human	4	LINE	0	known_main4	L1PA4
238	human	7	Unknown	2	unknown_annotation	SVA_E
239	human	5	LTR	3	known_main4	LTR39
240	human	5	LTR	4	known_main4	LTR1F1
241	rice	6	SINE	5	known_main4	k_24
242	human	7	Unknown	1	unknown_annotation	MamRep605
243	human	5	LTR	3	known_main4	MER4A
244	rice	6	SINE	4	known_main4	k_22
245	rice	6	SINE	4	known_main4	k_22
246	human	5	LTR	3	known_main4	HERVL-int
247	human	2	DNA	5	known_main4	Tigger1
248	human	4	LINE	0	known_main4	L1MB8
249	human	4	LINE	3	known_main4	L2b
250	rice	6	SINE	4	known_main4	ORSiTEMT01100008
251	rice	6	SINE	4	known_main4	ATSINE4
252	human	4	LINE	0	known_main4	L1MA2
253	rice	6	SINE	4	known_main4	k_41
254	human	7	Unknown	2	unknown_annotation	SVA_D
255	human	5	LTR	3	known_main4	MLT2B4
256	human	5	LTR	3	known_main4	MLT1N2
257	human	5	LTR	3	known_main4	LTR8
258	human	2	DNA	5	known_main4	Tigger1
259	rice	6	SINE	4	known_main4	g_PSINE1_GLA
260	human	4	LINE	0	known_main4	L1MA9
261	human	5	LTR	3	known_main4	MER41A
262	rice	6	SINE	4	known_main4	ORSiTEMT01100011
263	human	7	Unknown	2	unknown_annotation	SVA_C
264	human	2	DNA	5	known_main4	MER1A
265	human	5	LTR	4	known_main4	MER34B
266	human	4	LINE	3	known_main4	L1MB3
267	human	2	DNA	6	known_main4	BLACKJACK
268	human	4	LINE	0	known_main4	L1PA2
269	human	7	Unknown	2	unknown_annotation	SVA_F
270	rice	6	SINE	3	known_main4	k_23
271	human	7	Unknown	2	unknown_annotation	SVA_F
272	human	7	Unknown	2	unknown_annotation	SVA_B
273	human	5	LTR	3	known_main4	LTR39
274	rice	6	SINE	3	known_main4	ORSiTEMT01100011
275	rice	6	SINE	4	known_main4	k_22
276	human	5	LTR	3	known_main4	MLT1D
277	rice	6	SINE	4	known_main4	k_22
278	human	7	Unknown	2	unknown_annotation	REP522
279	rice	6	SINE	4	known_main4	k_41
280	rice	6	SINE	3	known_main4	k_22
281	human	5	LTR	3	known_main4	MER50
282	rice	6	SINE	4	known_main4	ORSiTEMT01100012
283	rice	6	SINE	4	known_main4	k_22
284	human	5	LTR	3	known_main4	MER41B
285	human	7	Unknown	2	unknown_annotation	SVA_D
286	human	7	Unknown	2	unknown_annotation	SVA_E
287	rice	6	SINE	2	known_main4	k_41
288	human	2	DNA	5	known_main4	BLACKJACK
289	human	4	LINE	3	known_main4	L1P3
290	human	5	LTR	3	known_main4	HERVH-int
291	human	5	LTR	5	known_main4	MER34A
292	human	7	Unknown	2	unknown_annotation	SVA_C
293	human	2	DNA	5	known_main4	Tigger4
294	human	4	LINE	0	known_main4	L1PB1
295	human	4	LINE	0	known_main4	L1MC
296	human	4	LINE	0	known_main4	L1P3
297	human	5	LTR	5	known_main4	MER67C
298	human	4	LINE	0	known_main4	L1PB4
299	human	2	DNA	5	known_main4	Tigger1
300	human	5	LTR	3	known_main4	HERVH-int
301	human	4	LINE	0	known_main4	L1PA3
302	human	2	DNA	5	known_main4	MER1A
303	human	4	LINE	0	known_main4	L1PA3
304	human	4	LINE	0	known_main4	L1MC2
305	human	2	DNA	5	known_main4	Tigger6a
306	human	4	LINE	0	known_main4	L1PA16
307	human	4	LINE	0	known_main4	L2a
308	human	7	Unknown	2	unknown_annotation	SVA_D
309	rice	6	SINE	4	known_main4	ORSiTEMT01100011
310	rice	6	SINE	4	known_main4	ORSiTEMT01100008
311	human	5	LTR	3	known_main4	MER34A
312	human	4	LINE	0	known_main4	L1PA8
313	human	7	Unknown	2	unknown_annotation	SVA_A
314	human	7	Unknown	2	unknown_annotation	SVA_A
315	human	4	LINE	3	known_main4	L2c
316	human	7	Unknown	2	unknown_annotation	SVA_F
317	human	5	LTR	3	known_main4	HERVL66-int
318	rice	6	SINE	0	known_main4	k_23
319	human	7	Unknown	2	unknown_annotation	SVA_E
320	human	5	LTR	5	known_main4	MER52A
321	human	7	Unknown	2	unknown_annotation	SVA_F
322	rice	6	SINE	0	known_main4	k_24
323	rice	6	SINE	4	known_main4	ORSiTEMT01100014
324	human	5	LTR	3	known_main4	LTR28
325	human	7	Unknown	2	unknown_annotation	SVA_F
326	rice	6	SINE	3	known_main4	k_24
327	human	5	LTR	3	known_main4	MER77
328	rice	6	SINE	4	known_main4	k_22
329	rice	6	SINE	4	known_main4	k_22
330	human	2	DNA	1	known_main4	Tigger1
331	rice	6	SINE	4	known_main4	ORSiTEMT01100008
332	human	7	Unknown	5	unknown_annotation	MamRep605
333	human	4	LINE	0	known_main4	L1PB4
334	rice	6	SINE	4	known_main4	ORSiTEMT01100008
335	human	2	DNA	5	known_main4	Tigger1
336	rice	6	SINE	3	known_main4	g_PSINE1_GLA
337	human	4	LINE	0	known_main4	L1MEc
338	human	4	LINE	0	known_main4	L1PA15
339	human	2	DNA	6	known_main4	Tigger2b_Pri
340	human	4	LINE	0	known_main4	L1ME2
341	human	2	DNA	5	known_main4	MER1A
342	human	2	DNA	5	known_main4	Tigger1
343	rice	6	SINE	4	known_main4	k_24
344	human	5	LTR	3	known_main4	THE1B-int
345	human	7	Unknown	2	unknown_annotation	SVA_A
346	human	4	LINE	0	known_main4	L1MB5
347	human	2	DNA	3	known_main4	Tigger1
348	human	4	LINE	0	known_main4	L1PA2
349	human	4	LINE	0	known_main4	L2d
350	human	4	LINE	0	known_main4	L1M4
351	human	4	LINE	0	known_main4	L1MA9
352	human	2	DNA	5	known_main4	Tigger1
353	rice	6	SINE	3	known_main4	SINE03_OS
354	human	7	Unknown	2	unknown_annotation	SVA_D
355	rice	6	SINE	3	known_main4	ORSiTEMT01100014
356	human	5	LTR	6	known_main4	MER4-int
357	human	4	LINE	0	known_main4	L1MB2
358	human	7	Unknown	2	unknown_annotation	SVA_F
359	human	4	LINE	0	known_main4	L2
360	human	2	DNA	3	known_main4	MER45C
361	human	5	LTR	3	known_main4	MER4E
362	human	7	Unknown	3	unknown_annotation	SVA_B
363	human	5	LTR	3	known_main4	MER4B
364	human	2	DNA	5	known_main4	Charlie17b
365	human	4	LINE	0	known_main4	L1PA7
366	rice	6	SINE	4	known_main4	ORSiTEMT01100011
367	human	5	LTR	3	known_main4	MER4A
368	human	4	LINE	4	known_main4	L1MC4
369	human	2	DNA	5	known_main4	Ricksha
370	human	5	LTR	3	known_main4	LTR43
371	human	7	Unknown	2	unknown_annotation	SVA_C
372	human	2	DNA	5	known_main4	MER115
373	human	7	Unknown	2	unknown_annotation	SVA_D
374	human	5	LTR	5	known_main4	MER21A
375	rice	6	SINE	4	known_main4	ORSiTEMT01100012
376	human	5	LTR	3	known_main4	MLT1H1
377	human	2	DNA	6	known_main4	Tigger1
378	human	5	LTR	3	known_main4	HERVL-int
379	rice	6	SINE	6	known_main4	ORSiTERT004_777763
380	human	2	DNA	6	known_main4	Tigger3b
381	rice	6	SINE	3	known_main4	ORSiTEMT01100011
382	human	7	Unknown	2	unknown_annotation	SVA_A
383	human	4	LINE	0	known_main4	L1MB7
384	rice	6	SINE	3	known_main4	ORSiTEMT01100008
385	rice	6	SINE	4	known_main4	ORSiTEMT01100008
386	human	4	LINE	0	known_main4	L1PA8
387	rice	6	SINE	3	known_main4	ORSiTERT004_797538
388	human	4	LINE	0	known_main4	L1MEd
389	human	7	Unknown	2	unknown_annotation	SVA_D
390	human	7	Unknown	2	unknown_annotation	SVA_A
391	human	7	Unknown	2	unknown_annotation	SVA_F
392	human	5	LTR	5	known_main4	LTR40a
393	human	7	Unknown	2	unknown_annotation	SVA_B
394	rice	6	SINE	0	known_main4	ORSiTEMT01100011
395	human	7	Unknown	2	unknown_annotation	SVA_D
396	rice	6	SINE	5	known_main4	ORSiTERT004_777763
397	human	5	LTR	3	known_main4	LTR9
398	human	4	LINE	0	known_main4	L1M7
399	human	5	LTR	3	known_main4	MER4E1
400	human	7	Unknown	2	unknown_annotation	SVA_A
401	human	4	LINE	0	known_main4	L1MB7
402	human	5	LTR	5	known_main4	MER21B
403	human	7	Unknown	2	unknown_annotation	SVA_D
404	human	7	Unknown	2	unknown_annotation	SVA_B
405	human	5	LTR	3	known_main4	MER4B
406	human	7	Unknown	2	unknown_annotation	REP522
407	human	7	Unknown	2	unknown_annotation	SVA_D
408	human	2	DNA	5	known_main4	MER1A
409	human	2	DNA	0	known_main4	Charlie7
410	human	2	DNA	5	known_main4	MER44B
411	human	7	Unknown	2	unknown_annotation	SVA_E
412	human	4	LINE	0	known_main4	L1MA5
413	human	2	DNA	5	known_main4	Tigger1
414	human	2	DNA	5	known_main4	Cheshire
415	rice	6	SINE	4	known_main4	ORSiTEMT01100014
416	rice	6	SINE	4	known_main4	ORSiTEMT01100012
417	human	2	DNA	5	known_main4	Tigger1
418	human	2	DNA	0	known_main4	Charlie13a
419	human	7	Unknown	6	unknown_annotation	MamRep1151
420	human	7	Unknown	2	unknown_annotation	SVA_F
421	human	5	LTR	3	known_main4	MER4B
422	human	2	DNA	6	known_main4	Arthur1B
423	human	4	LINE	0	known_main4	L1PA8
424	human	2	DNA	5	known_main4	MER6
425	human	2	DNA	6	known_main4	Tigger1
426	human	2	DNA	5	known_main4	Tigger22N1
427	human	4	LINE	0	known_main4	L1ME3A
428	human	2	DNA	6	known_main4	Tigger1
429	rice	6	SINE	0	known_main4	ORMOSIA
430	human	4	LINE	0	known_main4	L1MB3
431	human	4	LINE	0	known_main4	L1MB7
432	rice	6	SINE	4	known_main4	ORSiTEMT01100011
433	human	5	LTR	5	known_main4	MLT1D
434	rice	6	SINE	1	known_main4	ORSiTEMT01100014
435	human	4	LINE	0	known_main4	L1MB7
436	human	5	LTR	3	known_main4	LTR24B
437	human	5	LTR	3	known_main4	MLT1F2
438	human	2	DNA	6	known_main4	MER44C
439	rice	6	SINE	4	known_main4	ORSiTEMT01100011
440	human	2	DNA	6	known_main4	Tigger6a
441	rice	6	SINE	3	known_main4	ORSiTEMT01100008
442	human	2	DNA	6	known_main4	Charlie2b
443	human	5	LTR	5	known_main4	MLT2A2
444	human	5	LTR	3	known_main4	LTR39
445	human	2	DNA	3	known_main4	MER44D
446	human	4	LINE	0	known_main4	L1MC3
447	human	4	LINE	0	known_main4	L1MCa
448	human	4	LINE	3	known_main4	L1MA2
449	human	2	DNA	5	known_main4	Tigger2
450	human	4	LINE	0	known_main4	L1MEc
451	human	2	DNA	1	known_main4	Charlie7
452	human	2	DNA	6	known_main4	Tigger3b
453	rice	6	SINE	6	known_main4	ORSiTERT004_777763
454	human	2	DNA	6	known_main4	Tigger3b
455	human	5	LTR	0	known_main4	MER4-int
456	rice	6	SINE	3	known_main4	ORSiTEMT01100008
457	human	4	LINE	3	known_main4	L1ME2
458	rice	6	SINE	4	known_main4	k_22
459	human	5	LTR	5	known_main4	MER4D1
460	human	5	LTR	5	known_main4	MER34
461	rice	6	SINE	4	known_main4	ORSiTEMT01100008
462	human	2	DNA	5	known_main4	HSMAR2
463	human	4	LINE	0	known_main4	L1M5
464	human	4	LINE	0	known_main4	L1MC2
465	rice	6	SINE	4	known_main4	k_41
466	human	7	Unknown	2	unknown_annotation	SVA_D
467	human	7	Unknown	2	unknown_annotation	SVA_D
468	human	4	LINE	5	known_main4	L1ME2
469	rice	6	SINE	3	known_main4	ORSiTEMT01100008
470	human	4	LINE	0	known_main4	L1P3
471	human	2	DNA	5	known_main4	Tigger1
472	human	4	LINE	0	known_main4	L1PA16
473	human	7	Unknown	2	unknown_annotation	SVA_D
474	rice	6	SINE	4	known_main4	ORSiTEMT01100012
475	rice	6	SINE	6	known_main4	ORSiTEMT01100030
476	human	5	LTR	3	known_main4	MER21A
477	human	2	DNA	6	known_main4	MER6
478	human	5	LTR	5	known_main4	MER41C
479	rice	6	SINE	6	known_main4	ORSiTEMT01100010
480	rice	6	SINE	6	known_main4	ORSiTEMT01100030
481	rice	6	SINE	6	known_main4	k_22
482	rice	6	SINE	6	known_main4	ORSiTEMT01100030
483	rice	6	SINE	4	known_main4	k_22
484	human	2	DNA	5	known_main4	MER75
485	human	5	LTR	6	known_main4	LOR1-int
486	human	5	LTR	5	known_main4	THE1B-int
487	human	2	DNA	3	known_main4	Tigger17a
488	rice	6	SINE	6	known_main4	k_22
489	human	4	LINE	0	known_main4	L1PA17
490	human	4	LINE	0	known_main4	L1PB4
491	human	2	DNA	5	known_main4	MER44C
492	rice	6	SINE	3	known_main4	ORSiTEMT01100008
493	human	7	Unknown	2	unknown_annotation	SVA_D
494	human	5	LTR	5	known_main4	MLT1E2
495	human	4	LINE	0	known_main4	L1PA16
496	human	5	LTR	3	known_main4	LTR49
497	rice	6	SINE	5	known_main4	k_23
498	human	7	Unknown	2	unknown_annotation	SVA_D
499	human	7	Unknown	2	unknown_annotation	SVA_D
500	human	5	LTR	4	known_main4	LTR8
501	human	7	Unknown	2	unknown_annotation	REP522
502	human	7	Unknown	2	unknown_annotation	SVA_B
503	human	4	LINE	3	known_main4	L1MB4
504	human	5	LTR	3	known_main4	LTR10C
505	rice	6	SINE	0	known_main4	ORSiTEMT01100011
506	human	5	LTR	4	known_main4	LTR12C
507	human	5	LTR	3	known_main4	MLT2B3
508	human	2	DNA	6	known_main4	BLACKJACK
509	human	7	Unknown	2	unknown_annotation	SVA_F
510	human	7	Unknown	2	unknown_annotation	SVA_D
511	rice	6	SINE	4	known_main4	ORSiTERT00400027
512	human	5	LTR	3	known_main4	LTR76
513	human	5	LTR	5	known_main4	MER11C
514	human	4	LINE	0	known_main4	L1ME3
515	human	2	DNA	6	known_main4	Tigger3c
516	rice	6	SINE	4	known_main4	ORSiTEMT01100011
517	human	5	LTR	3	known_main4	HERVH-int
518	rice	6	SINE	4	known_main4	k_22
519	human	5	LTR	0	known_main4	LTR66
520	human	4	LINE	3	known_main4	L1MC1
521	human	5	LTR	3	known_main4	LTR8
522	rice	6	SINE	3	known_main4	ORSiTEMT01100011
523	rice	6	SINE	4	known_main4	ORSiTERT00400027
524	human	6	SINE	4	known_main4	AluSx
525	rice	6	SINE	4	known_main4	ORSiTEMT01100008
526	rice	6	SINE	3	known_main4	k_24
527	human	7	Unknown	2	unknown_annotation	SVA_D
528	human	7	Unknown	2	unknown_annotation	SVA_D
529	rice	6	SINE	4	known_main4	k_22
530	rice	6	SINE	4	known_main4	ORSiTERT00400027
531	human	5	LTR	3	known_main4	MER4D1
532	human	4	LINE	0	known_main4	L1MA5
533	human	4	LINE	0	known_main4	L1PA2
534	human	5	LTR	3	known_main4	MER51C
535	human	2	DNA	0	known_main4	HSMAR2
536	human	2	DNA	1	known_main4	Tigger1
537	human	7	Unknown	2	unknown_annotation	SVA_D
538	human	2	DNA	0	known_main4	MER6A
539	human	2	DNA	5	known_main4	MER1A
540	human	7	Unknown	2	unknown_annotation	SVA_D
541	rice	6	SINE	6	known_main4	ORSiTEMT01100008
542	human	7	Unknown	2	unknown_annotation	SVA_E
543	human	5	LTR	0	known_main4	MLT2B2
544	human	7	Unknown	2	unknown_annotation	SVA_B
545	rice	6	SINE	4	known_main4	ORSiTEMT01100011
546	rice	6	SINE	6	known_main4	ORSiTEMT01100008
547	rice	6	SINE	4	known_main4	k_22
548	human	2	DNA	5	known_main4	Tigger1
549	human	7	Unknown	2	unknown_annotation	SVA_D
550	rice	6	SINE	5	known_main4	F524
551	human	7	Unknown	2	unknown_annotation	SVA_B
552	human	5	LTR	5	known_main4	MLT1F
553	human	4	LINE	4	known_main4	L1M5
554	rice	6	SINE	4	known_main4	ORSiTEMT01100008
555	human	4	LINE	0	known_main4	L1PA13
556	human	4	LINE	0	known_main4	L1MA2
557	human	4	LINE	3	known_main4	L2a
558	human	7	Unknown	2	unknown_annotation	SVA_D
559	human	4	LINE	0	known_main4	L1MC2
560	human	7	Unknown	2	unknown_annotation	SVA_C
561	human	5	LTR	5	known_main4	LTR80B
562	human	4	LINE	0	known_main4	HAL1M8
563	human	4	LINE	0	known_main4	L1ME3E
