method	record_id	host_id	host_locus	source_copy_id	homology_component_id	true_family	top_family	top_score	threshold	accepted	correct
glm_single_consensus	interval|hg38|chr11|82793727|82794055|+|716968	human:hg38	chr11	coord|human:hg38|chr11|82793727|82794055|+|716968	hc|0445	AluJo	AluSc	0.9493302038	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|28378927|28379254|-|55570	human:hg38	chr1	coord|human:hg38|chr1|28378927|28379254|-|55570	hc|0447	AluJo	MIRb	0.9739582808	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr13|35496352|35496677|+|1047554	human:hg38	chr13	coord|human:hg38|chr13|35496352|35496677|+|1047554	hc|0449	AluJo	AluSc	0.9420665363	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|98628141|98628463|-|1134788	human:hg38	chr13	coord|human:hg38|chr13|98628141|98628463|-|1134788	hc|0451	AluJo	THE1B	0.9569752702	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|28115945|28116263|-|1036072	human:hg38	chr13	coord|human:hg38|chr13|28115945|28116263|-|1036072	hc|0457	AluJo	THE1B	0.9547587116	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|52875454|52875772|-|1074969	human:hg38	chr13	coord|human:hg38|chr13|52875454|52875772|-|1074969	hc|0460	AluJo	MIRb	0.9623098507	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|18226148|18226465|+|615198	human:hg38	chr11	coord|human:hg38|chr11|18226148|18226465|+|615198	hc|0466	AluJo	THE1B	0.9517160246	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|33549721|33550061|+|638718	human:hg38	chr11	coord|human:hg38|chr11|33549721|33550061|+|638718	hc|0392	AluJr	AluSc	0.94524676	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|212648304|212648644|-|324291	human:hg38	chr1	coord|human:hg38|chr1|212648304|212648644|-|324291	hc|0393	AluJr	AluSx4	0.9426117499	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|98692136|98692458|-|1134927	human:hg38	chr13	coord|human:hg38|chr13|98692136|98692458|-|1134927	hc|0407	AluJr	AluSx3	0.9487378749	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|99955784|99956103|-|182545	human:hg38	chr1	coord|human:hg38|chr1|99955784|99956103|-|182545	hc|0411	AluJr	MIRb	0.9699736056	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|173119364|173119679|-|263675	human:hg38	chr1	coord|human:hg38|chr1|173119364|173119679|-|263675	hc|1080	AluJr4	MIRb	0.9748600838	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|173888414|173888729|-|264940	human:hg38	chr1	coord|human:hg38|chr1|173888414|173888729|-|264940	hc|1083	AluJr4	MIRb	0.970372293	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|24968046|24968360|-|47067	human:hg38	chr1	coord|human:hg38|chr1|24968046|24968360|-|47067	hc|1086	AluJr4	MIRb	0.9689732273	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr11|108636204|108636518|+|755370	human:hg38	chr11	coord|human:hg38|chr11|108636204|108636518|+|755370	hc|1090	AluJr4	THE1B	0.9613285025	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|217611897|217612210|+|331186	human:hg38	chr1	coord|human:hg38|chr1|217611897|217612210|+|331186	hc|1093	AluJr4	THE1B	0.9544561929	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|94969079|94969392|-|175426	human:hg38	chr1	coord|human:hg38|chr1|94969079|94969392|-|175426	hc|1098	AluJr4	THE1B	0.9607935724	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|171453717|171454030|-|261220	human:hg38	chr1	coord|human:hg38|chr1|171453717|171454030|-|261220	hc|1099	AluJr4	MIRb	0.9660744403	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|143696235|143696567|-|216021	human:hg38	chr1	coord|human:hg38|chr1|143696235|143696567|-|216021	hc|0676	AluSc	AluSc	0.9724139453	0.9662445312052378	1	1
glm_single_consensus	interval|hg38|chr11|130039964|130040291|+|789901	human:hg38	chr11	coord|human:hg38|chr11|130039964|130040291|+|789901	hc|0689	AluSc	AluSc	0.970046902	0.9662445312052378	1	1
glm_single_consensus	interval|hg38|chr13|64285385|64285710|-|1089450	human:hg38	chr13	coord|human:hg38|chr13|64285385|64285710|-|1089450	hc|0692	AluSc	THE1B	0.952941315	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|108915400|108915724|-|194778	human:hg38	chr1	coord|human:hg38|chr1|108915400|108915724|-|194778	hc|0694	AluSc	AluSc	0.9764153339	0.9662445312052378	1	1
glm_single_consensus	interval|hg38|chr13|77939715|77940039|+|1107294	human:hg38	chr13	coord|human:hg38|chr13|77939715|77940039|+|1107294	hc|0696	AluSc	AluSc	0.9591365078	0.9662445312052378	0	1
glm_single_consensus	interval|hg38|chr11|73035696|73036018|-|697828	human:hg38	chr11	coord|human:hg38|chr11|73035696|73036018|-|697828	hc|0704	AluSc	THE1B	0.9597989006	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|183643262|183643590|-|280733	human:hg38	chr1	coord|human:hg38|chr1|183643262|183643590|-|280733	hc|0832	AluSc8	AluY	0.9374907532	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|155585241|155585568|+|236340	human:hg38	chr1	coord|human:hg38|chr1|155585241|155585568|+|236340	hc|0833	AluSc8	MIRb	0.9623008202	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|103483393|103483717|-|1142024	human:hg38	chr13	coord|human:hg38|chr13|103483393|103483717|-|1142024	hc|0841	AluSc8	MIRc	0.9582470024	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|20584097|20584414|+|36774	human:hg38	chr1	coord|human:hg38|chr1|20584097|20584414|+|36774	hc|0859	AluSc8	AluSc8	0.959452025	0.9662445312052378	0	1
glm_single_consensus	interval|hg38|chr1|85945002|85945318|-|161108	human:hg38	chr1	coord|human:hg38|chr1|85945002|85945318|-|161108	hc|0864	AluSc8	AluSc	0.9632144807	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|227737992|227738333|-|347749	human:hg38	chr1	coord|human:hg38|chr1|227737992|227738333|-|347749	hc|0629	AluSg	AluSc	0.96244846	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|69853245|69853576|-|138517	human:hg38	chr1	coord|human:hg38|chr1|69853245|69853576|-|138517	hc|0638	AluSg	MIRb	0.9664725857	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|206818780|206819109|-|314788	human:hg38	chr1	coord|human:hg38|chr1|206818780|206819109|-|314788	hc|0642	AluSg	AluY	0.9395903712	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|6529309|6529637|+|8260	human:hg38	chr1	coord|human:hg38|chr1|6529309|6529637|+|8260	hc|0644	AluSg	MIRb	0.9620997978	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|151643264|151643592|-|229379	human:hg38	chr1	coord|human:hg38|chr1|151643264|151643592|-|229379	hc|0646	AluSg	AluSx4	0.9491456623	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|200552915|200553235|-|303482	human:hg38	chr1	coord|human:hg38|chr1|200552915|200553235|-|303482	hc|0663	AluSg	THE1B	0.9510508744	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|236972669|236972989|+|362967	human:hg38	chr1	coord|human:hg38|chr1|236972669|236972989|+|362967	hc|0664	AluSg	AluSx1	0.927811979	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|4663071|4663414|+|593281	human:hg38	chr11	coord|human:hg38|chr11|4663071|4663414|+|593281	hc|0468	AluSp	MIRb	0.9630750073	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|33872451|33872793|+|1045239	human:hg38	chr13	coord|human:hg38|chr13|33872451|33872793|+|1045239	hc|0469	AluSp	AluSc	0.9602811891	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|230845401|230845741|+|352530	human:hg38	chr1	coord|human:hg38|chr1|230845401|230845741|+|352530	hc|0471	AluSp	MIRb	0.9656455542	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|112735388|112735726|+|201071	human:hg38	chr1	coord|human:hg38|chr1|112735388|112735726|+|201071	hc|0476	AluSp	THE1B	0.9505820003	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|72149600|72149934|+|141771	human:hg38	chr1	coord|human:hg38|chr1|72149600|72149934|+|141771	hc|0484	AluSp	AluSc	0.9450899217	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|42106182|42106515|+|651362	human:hg38	chr11	coord|human:hg38|chr11|42106182|42106515|+|651362	hc|0487	AluSp	THE1B	0.9544058703	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|71732386|71732718|-|695294	human:hg38	chr11	coord|human:hg38|chr11|71732386|71732718|-|695294	hc|0490	AluSp	MIRb	0.9638432067	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|214495663|214495994|-|327198	human:hg38	chr1	coord|human:hg38|chr1|214495663|214495994|-|327198	hc|0493	AluSp	THE1B	0.9531037979	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|8779485|8779814|-|598973	human:hg38	chr11	coord|human:hg38|chr11|8779485|8779814|-|598973	hc|0497	AluSp	MIRb	0.9639082237	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|242555877|242556205|-|371508	human:hg38	chr1	coord|human:hg38|chr1|242555877|242556205|-|371508	hc|0501	AluSp	MER5A	0.952456491	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|1477677|1478003|-|1840	human:hg38	chr1	coord|human:hg38|chr1|1477677|1478003|-|1840	hc|0505	AluSp	THE1B	0.958616575	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|240620855|240621195|-|368285	human:hg38	chr1	coord|human:hg38|chr1|240620855|240621195|-|368285	hc|0985	AluSq	AluSc	0.9444827325	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|241040465|241040787|-|368964	human:hg38	chr1	coord|human:hg38|chr1|241040465|241040787|-|368964	hc|0994	AluSq	THE1B	0.9561323181	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|92143489|92143811|-|170472	human:hg38	chr1	coord|human:hg38|chr1|92143489|92143811|-|170472	hc|0995	AluSq	MIRb	0.9602974976	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|225704954|225705275|+|344033	human:hg38	chr1	coord|human:hg38|chr1|225704954|225705275|+|344033	hc|0996	AluSq	THE1B	0.9516996547	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|19821665|19821985|+|1022527	human:hg38	chr13	coord|human:hg38|chr13|19821665|19821985|+|1022527	hc|1000	AluSq	AluSc	0.9555549552	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|199990500|199990818|-|302443	human:hg38	chr1	coord|human:hg38|chr1|199990500|199990818|-|302443	hc|1010	AluSq	AluSc	0.9591384749	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|235041713|235042030|-|359184	human:hg38	chr1	coord|human:hg38|chr1|235041713|235042030|-|359184	hc|1022	AluSq	MIRb	0.9558577491	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|117133712|117134055|+|208740	human:hg38	chr1	coord|human:hg38|chr1|117133712|117134055|+|208740	hc|0317	AluSq2	AluSc	0.9510630099	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|52748111|52748453|+|1074758	human:hg38	chr13	coord|human:hg38|chr13|52748111|52748453|+|1074758	hc|0318	AluSq2	AluSp	0.9458660811	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|53790083|53790424|+|108852	human:hg38	chr1	coord|human:hg38|chr1|53790083|53790424|+|108852	hc|0323	AluSq2	AluSp	0.9417931452	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|35315511|35315851|+|641617	human:hg38	chr11	coord|human:hg38|chr11|35315511|35315851|+|641617	hc|0326	AluSq2	AluSc	0.9509721027	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|80842044|80842384|-|713977	human:hg38	chr11	coord|human:hg38|chr11|80842044|80842384|-|713977	hc|0327	AluSq2	AluSc	0.9421094184	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|62416751|62417090|+|1087198	human:hg38	chr13	coord|human:hg38|chr13|62416751|62417090|+|1087198	hc|0330	AluSq2	AluSc	0.9532633666	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|49829338|49829675|+|1070140	human:hg38	chr13	coord|human:hg38|chr13|49829338|49829675|+|1070140	hc|0333	AluSq2	MIR	0.9580789542	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|60541129|60541466|-|1084796	human:hg38	chr13	coord|human:hg38|chr13|60541129|60541466|-|1084796	hc|0334	AluSq2	AluSc	0.9506718509	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|63536245|63536581|+|679684	human:hg38	chr11	coord|human:hg38|chr11|63536245|63536581|+|679684	hc|0337	AluSq2	AluSc	0.9561637161	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|37840530|37840866|-|645511	human:hg38	chr11	coord|human:hg38|chr11|37840530|37840866|-|645511	hc|0338	AluSq2	MIR	0.9585527256	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|241461063|241461398|+|369648	human:hg38	chr1	coord|human:hg38|chr1|241461063|241461398|+|369648	hc|0340	AluSq2	THE1B	0.9394449067	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|154973228|154973559|+|235039	human:hg38	chr1	coord|human:hg38|chr1|154973228|154973559|+|235039	hc|0350	AluSq2	AluSc	0.9651127791	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|201033351|201033695|-|304357	human:hg38	chr1	coord|human:hg38|chr1|201033351|201033695|-|304357	hc|0043	AluSx	AluSc	0.9498484773	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|233061718|233062058|-|355967	human:hg38	chr1	coord|human:hg38|chr1|233061718|233062058|-|355967	hc|0051	AluSx	AluSc	0.9580030627	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|53699024|53699363|-|108621	human:hg38	chr1	coord|human:hg38|chr1|53699024|53699363|-|108621	hc|0054	AluSx	AluSc	0.9495643787	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|70237593|70237930|+|693037	human:hg38	chr11	coord|human:hg38|chr11|70237593|70237930|+|693037	hc|0061	AluSx	AluSc	0.9549458465	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|105626455|105626791|-|190246	human:hg38	chr1	coord|human:hg38|chr1|105626455|105626791|-|190246	hc|0064	AluSx	THE1B	0.9511239093	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|25075374|25075709|+|47296	human:hg38	chr1	coord|human:hg38|chr1|25075374|25075709|+|47296	hc|0065	AluSx	THE1B	0.9564320787	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|24753874|24754215|+|1030461	human:hg38	chr13	coord|human:hg38|chr13|24753874|24754215|+|1030461	hc|0088	AluSx1	AluSc	0.9565692974	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|105990600|105990939|-|190680	human:hg38	chr1	coord|human:hg38|chr1|105990600|105990939|-|190680	hc|0093	AluSx1	AluSc	0.9548423427	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|9830458|9830796|+|601214	human:hg38	chr11	coord|human:hg38|chr11|9830458|9830796|+|601214	hc|0096	AluSx1	AluSc	0.9588926598	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|218854792|218855129|-|333052	human:hg38	chr1	coord|human:hg38|chr1|218854792|218855129|-|333052	hc|0103	AluSx1	AluSc	0.9589034067	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|20124699|20125035|+|1023256	human:hg38	chr13	coord|human:hg38|chr13|20124699|20125035|+|1023256	hc|0110	AluSx1	AluSq2	0.9404099096	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|20594505|20594840|+|36800	human:hg38	chr1	coord|human:hg38|chr1|20594505|20594840|+|36800	hc|0114	AluSx1	AluSc	0.9576096535	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|101337273|101337607|-|1139214	human:hg38	chr13	coord|human:hg38|chr13|101337273|101337607|-|1139214	hc|0118	AluSx1	AluSp	0.8990221928	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|105587264|105587598|+|1144405	human:hg38	chr13	coord|human:hg38|chr13|105587264|105587598|+|1144405	hc|0119	AluSx1	MER5A	0.9560273535	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|91330328|91330671|-|1124079	human:hg38	chr13	coord|human:hg38|chr13|91330328|91330671|-|1124079	hc|0747	AluSx3	AluSx4	0.9282189094	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|63170590|63170920|-|127060	human:hg38	chr1	coord|human:hg38|chr1|63170590|63170920|-|127060	hc|0758	AluSx3	MIRb	0.9603359732	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|63600578|63600903|-|679842	human:hg38	chr11	coord|human:hg38|chr11|63600578|63600903|-|679842	hc|0764	AluSx3	AluSp	0.9481502358	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|51888620|51888944|-|1073349	human:hg38	chr13	coord|human:hg38|chr13|51888620|51888944|-|1073349	hc|0765	AluSx3	MIRb	0.9576325353	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|53790424|53790744|+|108853	human:hg38	chr1	coord|human:hg38|chr1|53790424|53790744|+|108853	hc|0323	AluSx3	AluSc	0.9632751695	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|36726380|36726699|-|1049349	human:hg38	chr13	coord|human:hg38|chr13|36726380|36726699|-|1049349	hc|0775	AluSx3	AluSc	0.9524558701	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|150614803|150615122|-|227116	human:hg38	chr1	coord|human:hg38|chr1|150614803|150615122|-|227116	hc|0776	AluSx3	AluSc	0.9664897397	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|52722545|52722863|-|106500	human:hg38	chr1	coord|human:hg38|chr1|52722545|52722863|-|106500	hc|0777	AluSx3	THE1B	0.9540243951	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|241467706|241468024|+|369668	human:hg38	chr1	coord|human:hg38|chr1|241467706|241468024|+|369668	hc|0778	AluSx3	MIRb	0.9703854649	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|20749341|20749658|-|37135	human:hg38	chr1	coord|human:hg38|chr1|20749341|20749658|-|37135	hc|0781	AluSx3	MIRb	0.9618288874	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|71692477|71692820|-|1098283	human:hg38	chr13	coord|human:hg38|chr13|71692477|71692820|-|1098283	hc|1300	AluSx4	AluSx4	0.9556271255	0.9662445312052378	0	1
glm_single_consensus	interval|hg38|chr13|49622942|49623282|-|1069682	human:hg38	chr13	coord|human:hg38|chr13|49622942|49623282|-|1069682	hc|1301	AluSx4	AluSc	0.9583537999	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|43900195|43900521|-|654289	human:hg38	chr11	coord|human:hg38|chr11|43900195|43900521|-|654289	hc|1305	AluSx4	AluSc	0.9774891137	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|19965980|19966302|-|35423	human:hg38	chr1	coord|human:hg38|chr1|19965980|19966302|-|35423	hc|1308	AluSx4	MER5A	0.9557360296	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|161167541|161167862|-|245269	human:hg38	chr1	coord|human:hg38|chr1|161167541|161167862|-|245269	hc|1309	AluSx4	AluSc	0.9738437236	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr13|27042509|27042830|-|1034031	human:hg38	chr13	coord|human:hg38|chr13|27042509|27042830|-|1034031	hc|1310	AluSx4	AluSc	0.9750515547	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr11|98190789|98191109|+|739972	human:hg38	chr11	coord|human:hg38|chr11|98190789|98191109|+|739972	hc|1312	AluSx4	AluSc	0.9591164523	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|17805360|17805677|-|30741	human:hg38	chr1	coord|human:hg38|chr1|17805360|17805677|-|30741	hc|1315	AluSx4	MER5A	0.966053822	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|60560179|60560496|+|122243	human:hg38	chr1	coord|human:hg38|chr1|60560179|60560496|+|122243	hc|1316	AluSx4	THE1B	0.9641498178	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|233600912|233601228|+|356843	human:hg38	chr1	coord|human:hg38|chr1|233600912|233601228|+|356843	hc|1319	AluSx4	THE1B	0.963350361	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr13|31273078|31273393|-|1041161	human:hg38	chr13	coord|human:hg38|chr13|31273078|31273393|-|1041161	hc|1325	AluSx4	AluSc	0.965505027	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|79917066|79917381|-|712432	human:hg38	chr11	coord|human:hg38|chr11|79917066|79917381|-|712432	hc|1326	AluSx4	THE1B	0.957908731	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|65152384|65152698|-|130875	human:hg38	chr1	coord|human:hg38|chr1|65152384|65152698|-|130875	hc|1327	AluSx4	AluSc	0.9662875162	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr11|67201488|67201802|+|687399	human:hg38	chr11	coord|human:hg38|chr11|67201488|67201802|+|687399	hc|1330	AluSx4	THE1B	0.9586703158	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|35015935|35016248|-|70123	human:hg38	chr1	coord|human:hg38|chr1|35015935|35016248|-|70123	hc|1334	AluSx4	THE1B	0.9520942712	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|46757572|46757885|-|659827	human:hg38	chr11	coord|human:hg38|chr11|46757572|46757885|-|659827	hc|1336	AluSx4	AluSc	0.9697960598	0.9662445312052378	1	0
glm_single_consensus	interval|hg38|chr1|151445239|151445579|+|228937	human:hg38	chr1	coord|human:hg38|chr1|151445239|151445579|+|228937	hc|0247	AluSz	AluSc	0.9423772166	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|43264328|43264664|-|87468	human:hg38	chr1	coord|human:hg38|chr1|43264328|43264664|-|87468	hc|0255	AluSz	AluJr4	0.8988625983	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|39149251|39149587|+|78849	human:hg38	chr1	coord|human:hg38|chr1|39149251|39149587|+|78849	hc|0257	AluSz	AluSc	0.9488143179	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr11|65509129|65509463|-|683570	human:hg38	chr11	coord|human:hg38|chr11|65509129|65509463|-|683570	hc|0262	AluSz	AluSc	0.9621857543	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|34812663|34812995|+|69705	human:hg38	chr1	coord|human:hg38|chr1|34812663|34812995|+|69705	hc|0270	AluSz	AluSc	0.9512098509	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|64920259|64920602|+|130343	human:hg38	chr1	coord|human:hg38|chr1|64920259|64920602|+|130343	hc|0548	AluSz6	THE1B	0.9522296298	0.9662445312052378	0	0
glm_single_consensus	interval|hg38|chr1|151214341|151214680|-|228444	human:hg38	chr1	coord|human:hg38|chr1|151214341|151214680|-|228444	hc|0552	AluSz6	MER5A	0.964440496	0.9662445312052378	0	0
