exp_id	model_dir	data_jsonl	window	stride	weight_mode	n_windows	chrom	variant	threshold	iou_threshold	boundary_tol_bp	ignored_bp	bp_tp	bp_fp	bp_fn	bp_tn	bp_precision	bp_recall	bp_f1	bp_positive_rate_true	bp_positive_rate_pred	bp_n	true_segments	pred_segments	segment_tp	segment_fp	segment_fn	segment_precision	segment_recall	segment_f1	mean_matched_iou	boundary_precision	boundary_recall	boundary_f1	median_boundary_error_bp	pred_true_backed_rate	short_pred_segments	short_true_backed_rate	short_mean_best_iou	mean_fragments_per_true	split_true_rate	missed_true_rate	path
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.8	5	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	309	9050	2749	0.03301634790041671	0.10104643557880968	0.0497704759603769	0.9260129718347261	0.008547921786515653	0.026160889470241987	0.01288556011919143	11.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.8	10	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	309	9050	2749	0.03301634790041671	0.10104643557880968	0.0497704759603769	0.9260129718347261	0.012073939523453361	0.036952256376716806	0.018200853668357896	11.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.8	25	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	309	9050	2749	0.03301634790041671	0.10104643557880968	0.0497704759603769	0.9260129718347261	0.019660220108986003	0.060170045781556575	0.02963678827414029	11.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.8	50	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	309	9050	2749	0.03301634790041671	0.10104643557880968	0.0497704759603769	0.9260129718347261	0.024361577091569612	0.07455853499018966	0.03672384633969558	11.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.8	100	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	309	9050	2749	0.03301634790041671	0.10104643557880968	0.0497704759603769	0.9260129718347261	0.0271396516721872	0.08306082406801832	0.04091165337843279	11.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.9	5	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	199	9160	2859	0.021262955443957687	0.06507521255722695	0.03205283079648868	0.9671693920059787	0.008441072764184208	0.025833878351863963	0.012724490617701539	5.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.9	10	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	199	9160	2859	0.021262955443957687	0.06507521255722695	0.03205283079648868	0.9671693920059787	0.011539694411796132	0.03531720078482668	0.01739550616090843	5.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.9	25	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	199	9160	2859	0.021262955443957687	0.06507521255722695	0.03205283079648868	0.9671693920059787	0.015920504327385405	0.0487246566383257	0.023999355721994044	5.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.9	50	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	199	9160	2859	0.021262955443957687	0.06507521255722695	0.03205283079648868	0.9671693920059787	0.018057484774014317	0.0552648790058862	0.027220745751791897	5.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	raw_threshold	0.5	0.9	100	207	3129825	339350	33912	1411906	0.9021813543565833	0.9892810306292843	0.9437257723304636	0.6436910490004767	0.7058351863369897	4914993	3058	9359	199	9160	2859	0.021262955443957687	0.06507521255722695	0.03205283079648868	0.9671693920059787	0.019339673041991665	0.0591890124264225	0.029153579769670607	5.5	0.26327599102468213	8264	0.2170861568247822	0.005848227652149946	1.5503597122302157	0.08371484630477437	0.040222367560497053	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.5	5	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	473	419	2585	0.5302690582959642	0.15467625899280577	0.23949367088607595	0.7771814034539293	0.061659192825112105	0.017985611510791366	0.027848101265822784	51.0	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.5	10	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	473	419	2585	0.5302690582959642	0.15467625899280577	0.23949367088607595	0.7771814034539293	0.0930493273542601	0.02714192282537606	0.0420253164556962	51.0	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.5	25	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	473	419	2585	0.5302690582959642	0.15467625899280577	0.23949367088607595	0.7771814034539293	0.15807174887892378	0.046108567691301505	0.07139240506329114	51.0	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.5	50	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	473	419	2585	0.5302690582959642	0.15467625899280577	0.23949367088607595	0.7771814034539293	0.22309417040358745	0.06507521255722695	0.10075949367088609	51.0	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.5	100	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	473	419	2585	0.5302690582959642	0.15467625899280577	0.23949367088607595	0.7771814034539293	0.27802690582959644	0.08109875735775017	0.12556962025316457	51.0	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.7	5	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	301	591	2757	0.3374439461883408	0.09843034663178549	0.15240506329113926	0.8789924188530067	0.061659192825112105	0.017985611510791366	0.027848101265822784	17.5	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.7	10	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	301	591	2757	0.3374439461883408	0.09843034663178549	0.15240506329113926	0.8789924188530067	0.0930493273542601	0.02714192282537606	0.0420253164556962	17.5	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.7	25	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	301	591	2757	0.3374439461883408	0.09843034663178549	0.15240506329113926	0.8789924188530067	0.15582959641255606	0.045454545454545456	0.07037974683544304	17.5	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.7	50	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	301	591	2757	0.3374439461883408	0.09843034663178549	0.15240506329113926	0.8789924188530067	0.2085201793721973	0.060824068018312624	0.09417721518987342	17.5	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
PIPE-TEFM-FINAL-20260623	software_outputs/tefm_repair/PIPE-TEFM-REPAIR-20260618/runs/TFREPAIR_invert_boost_animal_4096_seed42	software_outputs/tefm_final/PIPE-TEFM-FINAL-20260623/data/animal_fine_w4096/fruit_fly/test/data.jsonl.gz	4096	4096	triangular	1200	chr3R	gap50_min80	0.5	0.7	100	207	3135076	361218	28661	1390038	0.8966854618061296	0.9909407766827647	0.941459882093642	0.6436910490004767	0.7113527933813945	4914993	3058	892	301	591	2757	0.3374439461883408	0.09843034663178549	0.15240506329113926	0.8789924188530067	0.2365470852017937	0.06899934597776325	0.10683544303797471	17.5	0.5448430493273543	0	0.0	0.0	0.9561805101373446	0.004578155657292348	0.04839764551994768	reports/tefm_final/PIPE-TEFM-FINAL-20260623/strict_segment/animal_invert_boost_4096/animal_fine_fruit_fly.tsv
