idx	species	label	label_name	cluster	source	rep_name
176	zebrafish	3	DNA	3	genomic_internal	DNA-2-1_DR
177	zebrafish	3	DNA	4	genomic_internal	TDR22
178	chicken	1	CR1	7	genomic_internal	CR1-F2
179	sorghum	5	Gypsy	2	genomic_internal	RETROSOR1_SB-int
180	maize	2	Copia	2	genomic_internal	chr6_P_87978263
181	sorghum	2	Copia	2	genomic_internal	Copia-82_SB-LTR
182	zebrafish	3	DNA	4	genomic_internal	DNAX-1_DR
183	zebrafish	3	DNA	0	genomic_internal	DNA-6-N8_DR
184	maize	8	unknown	2	genomic_internal	TE_00006182_LTR
185	zebrafish	3	DNA	4	genomic_internal	DNA-X-4_DR
186	mouse	4	ERVK	2	genomic_internal	RMER17B2
187	western_clawed_frog	1	CR1	6	genomic_internal	CR1-2_XT
188	maize	2	Copia	0	genomic_internal	opie_AC214122_12495
189	maize	8	unknown	0	genomic_internal	iwik_AC203371_7824
190	mouse	4	ERVK	3	genomic_internal	MYSERV-int
191	maize	2	Copia	7	genomic_internal	opie_AC197201_5474
192	mouse	6	L1	5	genomic_internal	L1MdFanc_I
193	mouse	6	L1	5	genomic_internal	L1MdFanc_I
194	zebrafish	3	DNA	4	genomic_internal	TDR23
195	mouse	4	ERVK	3	genomic_internal	MMERVK9E_I
196	rice	7	LTRs	2	genomic_internal	RLG_58914:mipsREdat_9.3p_ALL
197	western_clawed_frog	1	CR1	6	genomic_internal	CR1-2_XT
198	maize	8	unknown	3	genomic_internal	vegu_AC190718_85
199	maize	8	unknown	2	genomic_internal	iwik_AC203371_7824
200	mouse	6	L1	5	genomic_internal	L1MdF_V
201	maize	8	unknown	0	genomic_internal	ji_AC204382_8228
202	rice	7	LTRs	1	genomic_internal	LTR_Os_chr_01_114 (02.01.01.99)
203	mouse	6	L1	5	genomic_internal	Lx5
204	chicken	1	CR1	7	genomic_internal	CR1-Y2
205	rice	7	LTRs	3	genomic_internal	LTR_Os_chr_01_114 (02.01.01.99)
206	thale_cress	7	LTRs	2	genomic_internal	LTR_Al_scaffold_0006_1030 (02.01.01.99)
207	maize	5	Gypsy	2	genomic_internal	mada_AC208456_9876
208	rice	7	LTRs	2	genomic_internal	RLX_59561:mipsREdat_9.3p_ALL
209	mouse	4	ERVK	4	genomic_internal	RMER12C
210	maize	8	unknown	2	genomic_internal	uwum_AC177933_415
211	maize	8	unknown	2	genomic_internal	prem1_AC212325_11702
212	maize	2	Copia	0	genomic_internal	chr6_D_43881252
213	maize	5	Gypsy	4	genomic_internal	cinful_zeon_AC203004_7602
214	mouse	6	L1	5	genomic_internal	L1MdA_V
215	maize	2	Copia	0	genomic_internal	chr6_P_87978263
216	rice	7	LTRs	2	genomic_internal	LTR_Os_chr_11_2049 (02.01.01.10.99)
217	sorghum	5	Gypsy	2	genomic_internal	Gypsy-73_SB-LTR
218	maize	8	unknown	2	genomic_internal	ji_AC204382_8228
219	mouse	4	ERVK	3	genomic_internal	IAPEY3-int
220	mouse	4	ERVK	3	genomic_internal	MMERVK10C-int
221	maize	8	unknown	0	genomic_internal	ji_AC215728_13156
222	chicken	1	CR1	6	genomic_internal	CR1-F
223	western_clawed_frog	1	CR1	7	genomic_internal	CR1_1a_Xt
224	maize	5	Gypsy	0	genomic_internal	cinful_zeon_AC213887_12415
225	maize	2	Copia	0	genomic_internal	chr4_P_103002213
226	maize	5	Gypsy	3	genomic_internal	cinful_zeon_AC213887_12415
227	chicken	1	CR1	6	genomic_internal	CR1-X
228	western_clawed_frog	1	CR1	7	genomic_internal	CR1-2_XT
229	rice	7	LTRs	2	genomic_internal	RLG_60172:mipsREdat_9.3p_ALL
230	mouse	6	L1	5	genomic_internal	Lx
231	chicken	1	CR1	7	genomic_internal	CR1-C
232	mouse	4	ERVK	3	genomic_internal	IAPEz-int
233	maize	5	Gypsy	3	genomic_internal	cinful_zeon_AC213887_12415
234	maize	2	Copia	2	genomic_internal	chr6_D_43881252
235	mouse	4	ERVK	3	genomic_internal	RLTR10-int
236	zebrafish	3	DNA	4	genomic_internal	DNA-4-1_DR
237	zebrafish	3	DNA	4	genomic_internal	DNAX-10_DR
238	mouse	4	ERVK	1	genomic_internal	IAPEz-int
239	maize	2	Copia	0	genomic_internal	chr9_P_79032327
240	mouse	6	L1	5	genomic_internal	L1MdF_V
241	rice	7	LTRs	2	genomic_internal	RLX_58896:mipsREdat_9.3p_ALL
242	chicken	1	CR1	6	genomic_internal	CR1-Y2_Aves
243	mouse	6	L1	5	genomic_internal	Lx2
244	maize	5	Gypsy	2	genomic_internal	mada_AC208456_9876
245	mouse	6	L1	3	genomic_internal	Lx4A
246	mouse	6	L1	3	genomic_internal	L1MdF_III
247	rice	7	LTRs	2	genomic_internal	LTR_Os_chr_04_801 (02.01.01.99)
248	mouse	6	L1	3	genomic_internal	Lx8
249	zebrafish	3	DNA	4	genomic_internal	DNA9NNN1_DR
250	chicken	1	CR1	0	genomic_internal	CR1-X
251	mouse	6	L1	5	genomic_internal	L1Lx_I
252	maize	6	L1	0	genomic_internal	RIL_koajav_AC205853_0
253	zebrafish	3	DNA	4	genomic_internal	DNAX-10_DR
254	zebrafish	3	DNA	4	genomic_internal	DNA-1-4_DR
255	zebrafish	3	DNA	3	genomic_internal	DNA-1-11_DR
256	maize	8	unknown	2	genomic_internal	prem1_AC206253_9147
257	rice	7	LTRs	2	genomic_internal	LTR_Os_chr_01_114 (02.01.01.99)
258	rice	7	LTRs	2	genomic_internal	RG/101
259	zebrafish	3	DNA	0	genomic_internal	DNA-AT-3_DR
260	mouse	4	ERVK	1	genomic_internal	MMERVK10C-int
261	chicken	1	CR1	7	genomic_internal	CR1-B2
262	maize	8	unknown	1	genomic_internal	TE_00000410_LTR
263	chicken	1	CR1	7	genomic_internal	CR1-B
264	maize	8	unknown	2	genomic_internal	milt_AC209648_10275
265	maize	2	Copia	4	genomic_internal	chr9_D_32444039
266	zebrafish	3	DNA	4	genomic_internal	DNA9NNN1_DR
267	sorghum	5	Gypsy	3	genomic_internal	Gypsy5-SB_I-int
268	chicken	1	CR1	6	genomic_internal	CR1-C4
269	maize	8	unknown	4	genomic_internal	uwum_AC190887_2701
270	mouse	4	ERVK	3	genomic_internal	MMERVK10C-int
271	sorghum	2	Copia	0	genomic_internal	Copia-82_SB-LTR
272	mouse	4	ERVK	0	genomic_internal	MMERVK10C-int
273	mouse	4	ERVK	3	genomic_internal	RLTR13D3A
274	maize	5	Gypsy	2	genomic_internal	huck_AC214833_12913
275	rice	7	LTRs	2	genomic_internal	RLG_58914:mipsREdat_9.3p_ALL
276	thale_cress	7	LTRs	4	genomic_internal	LTR_At_chr_4_164 (02.01.01.99)
277	maize	5	Gypsy	4	genomic_internal	guhis_AC198413_5999
278	maize	2	Copia	4	genomic_internal	chr9_P_79032327
279	sorghum	2	Copia	0	genomic_internal	Copia-141_SB-I
280	maize	2	Copia	0	genomic_internal	opie_AC188002_2029
281	maize	8	unknown	0	genomic_internal	TE_00006029_LTR
282	mouse	4	ERVK	3	genomic_internal	IAPEy-int
283	zebrafish	3	DNA	4	genomic_internal	DNA9NNN1_DR
284	maize	8	unknown	4	genomic_internal	chr9:103410698..103424083
285	zebrafish	3	DNA	4	genomic_internal	DNA-TTAA0-1_DR
286	zebrafish	3	DNA	5	genomic_internal	DNA-6-N8_DR
287	sorghum	5	Gypsy	2	genomic_internal	Gypsy-141_SBi-LTR
288	maize	2	Copia	0	genomic_internal	ruda_AC202870_7495
289	sorghum	2	Copia	2	genomic_internal	Copia-85_SB-I
290	mouse	4	ERVK	3	genomic_internal	RMER19A
291	rice	7	LTRs	3	genomic_internal	RLX_59561:mipsREdat_9.3p_ALL
292	western_clawed_frog	1	CR1	6	genomic_internal	CR1_1a_Xt
293	mouse	4	ERVK	1	genomic_internal	RLTR17B_Mm
294	mouse	4	ERVK	1	genomic_internal	RMER17A2
295	maize	8	unknown	3	genomic_internal	vegu_AC190718_85
296	mouse	4	ERVK	4	genomic_internal	RMER19B
297	maize	2	Copia	0	genomic_internal	chr1_P_193017007
298	maize	8	unknown	0	genomic_internal	TE_00012718_LTR
299	maize	2	Copia	5	genomic_internal	ji_AC202456_7443
300	zebrafish	3	DNA	4	genomic_internal	DNA-4-3_DR
301	mouse	4	ERVK	3	genomic_internal	ETnERV2-int
302	mouse	4	ERVK	0	genomic_internal	IAPEz-int
303	mouse	4	ERVK	3	genomic_internal	MERVK26-int
304	mouse	4	ERVK	1	genomic_internal	MYSERV-int
305	mouse	6	L1	5	genomic_internal	L1MdV_III
306	maize	8	unknown	2	genomic_internal	ubow_AC194933_4355
307	rice	7	LTRs	3	genomic_internal	LTR_Os_chr_12_2328 (02.01.01.99)
308	mouse	6	L1	5	genomic_internal	L1MdA_I
309	mouse	4	ERVK	1	genomic_internal	RMER6C
310	sorghum	5	Gypsy	3	genomic_internal	Gypsy-124_SBi-LTR
311	mouse	6	L1	5	genomic_internal	L1MdF_III
312	mouse	6	L1	5	genomic_internal	Lx
313	western_clawed_frog	1	CR1	6	genomic_internal	CR1_1b_Xt
314	western_clawed_frog	1	CR1	6	genomic_internal	CR1-2_XT
315	mouse	4	ERVK	1	genomic_internal	RLTR13C3
316	maize	2	Copia	0	genomic_internal	ji_AC211489_11215
317	mouse	4	ERVK	1	genomic_internal	RMER12C
318	mouse	4	ERVK	3	genomic_internal	MLTR25A
319	fruit_fly	1	CR1	1	genomic_internal	DMCR1A
320	rice	7	LTRs	0	genomic_internal	RLX_58896:mipsREdat_9.3p_ALL
321	thale_cress	7	LTRs	3	genomic_internal	LTR_Al_scaffold_0006_1030 (02.01.01.99)
322	maize	8	unknown	0	genomic_internal	ji_AC204382_8228
323	maize	8	unknown	0	genomic_internal	chr9:116187582..116197929
324	zebrafish	3	DNA	3	genomic_internal	TDR13
325	mouse	6	L1	5	genomic_internal	L1MdF_V
326	maize	8	unknown	3	genomic_internal	iwik_AC203371_7824
327	maize	2	Copia	2	genomic_internal	opie_AC214122_12495
328	maize	2	Copia	4	genomic_internal	chr6_P_87978263
329	sorghum	5	Gypsy	0	genomic_internal	Gypsy-131_SBi-LTR
330	chicken	1	CR1	7	genomic_internal	CR1-C
331	mouse	6	L1	5	genomic_internal	L1Lx_IV
332	maize	8	unknown	2	genomic_internal	ji_AC204382_8228
333	western_clawed_frog	1	CR1	6	genomic_internal	CR1-2_XT
334	mouse	6	L1	1	genomic_internal	Lx8
335	zebrafish	3	DNA	4	genomic_internal	TDR8
336	sorghum	5	Gypsy	2	genomic_internal	Gypsy-73_SB-LTR
337	rice	7	LTRs	2	genomic_internal	LTR_Os_chr_03_424 (02.01.01.99)
338	maize	5	Gypsy	3	genomic_internal	cinful_zeon_AC201757_7049
339	zebrafish	6	L1	5	genomic_internal	L1-14_DR
340	maize	5	Gypsy	3	genomic_internal	prem1_AC196065_4927
341	western_clawed_frog	1	CR1	6	genomic_internal	CR1_1a_Xt
342	western_clawed_frog	1	CR1	6	genomic_internal	CR1_1a_Xt
343	maize	2	Copia	0	genomic_internal	chr1_P_193017007
344	rice	7	LTRs	0	genomic_internal	LTR_Os_chr_11_2049 (02.01.01.10.99)
345	rice	7	LTRs	3	genomic_internal	RLG_60172:mipsREdat_9.3p_ALL
346	maize	5	Gypsy	0	genomic_internal	wihov_AC205351_8739
347	maize	8	unknown	2	genomic_internal	TE_00005833_LTR
348	western_clawed_frog	5	Gypsy	0	genomic_internal	Gypsy-9-I_XT
349	sorghum	5	Gypsy	4	genomic_internal	Gypsy-120_SB-LTR
350	mouse	6	L1	5	genomic_internal	L1Lx_I
351	mouse	4	ERVK	2	genomic_internal	MYSERV-int
352	maize	5	Gypsy	2	genomic_internal	flip_AC193970_3791
353	mouse	4	ERVK	3	genomic_internal	ERVB4_1B-I_MM
354	rice	7	LTRs	7	genomic_internal	RLX_60490:mipsREdat_9.3p_ALL
355	mouse	6	L1	0	genomic_internal	L1MdF_III
356	maize	8	unknown	0	genomic_internal	iwik_AC203371_7824
357	mouse	6	L1	5	genomic_internal	Lx7
358	sorghum	5	Gypsy	3	genomic_internal	Gypsy-34_SB-I
359	mouse	4	ERVK	4	genomic_internal	ETnERV-int
360	thale_cress	7	LTRs	4	genomic_internal	LTR_At_chr_1_15 (02.01.01.10.99)
361	mouse	4	ERVK	3	genomic_internal	MYSERV6-int
362	maize	2	Copia	2	genomic_internal	chr6_P_87978263
363	maize	8	unknown	4	genomic_internal	chr9:103410698..103424083
364	mouse	6	L1	5	genomic_internal	L1MdA_IV
365	maize	5	Gypsy	2	genomic_internal	mada_AC208456_9876
366	mouse	4	ERVK	1	genomic_internal	MLTR31A_MM
367	zebrafish	3	DNA	3	genomic_internal	TDR13
368	maize	8	unknown	5	genomic_internal	opie_AC210610_10772
369	zebrafish	3	DNA	4	genomic_internal	TDR13B
370	maize	8	unknown	0	genomic_internal	ji_AC204382_8228
371	mouse	4	ERVK	3	genomic_internal	RMER19B
372	maize	5	Gypsy	0	genomic_internal	flip_AC214266_12595
373	maize	5	Gypsy	3	genomic_internal	gyma_AC198939_6228
374	western_clawed_frog	1	CR1	7	genomic_internal	CR1_1a_Xt
375	maize	5	Gypsy	0	genomic_internal	cinful_zeon_AC201757_7049
376	mouse	6	L1	5	genomic_internal	L1MdF_V
377	mouse	4	ERVK	3	genomic_internal	MLTR31FA_MM
378	zebrafish	3	DNA	2	genomic_internal	DNA25TWA1_DR
379	rice	7	LTRs	3	genomic_internal	RLG_58811:mipsREdat_9.3p_ALL
380	maize	2	Copia	0	genomic_internal	chr6_P_87978263
381	maize	5	Gypsy	2	genomic_internal	cinful_zeon_AC201757_7049
382	mouse	6	L1	5	genomic_internal	L1MdMus_II
383	rice	7	LTRs	2	genomic_internal	LTR_Os_chr_08_1579 (02.01.01.99)
384	chicken	1	CR1	7	genomic_internal	CR1-Y3
385	zebrafish	3	DNA	4	genomic_internal	DNA2-2_DR
386	sorghum	6	L1	0	genomic_internal	LINE1-47_SBi
387	western_clawed_frog	1	CR1	7	genomic_internal	CR1-2_XT
388	maize	2	Copia	2	genomic_internal	nida_AC206942_9401
389	chicken	1	CR1	7	genomic_internal	CR1-C
390	mouse	4	ERVK	3	genomic_internal	IAPEY3-int
391	western_clawed_frog	1	CR1	7	genomic_internal	CR1_1a_Xt
392	maize	2	Copia	3	genomic_internal	ruda_AC202870_7495
393	mouse	6	L1	5	genomic_internal	L1_Rod
394	chicken	1	CR1	1	genomic_internal	CR1-F2
395	zebrafish	3	DNA	3	genomic_internal	DNA-2-16_DR
396	maize	5	Gypsy	0	genomic_internal	cinful_zeon_AC201757_7049
397	maize	2	Copia	0	genomic_internal	chr4_P_103002213
398	maize	8	unknown	0	genomic_internal	ji_AC204382_8228
399	zebrafish	3	DNA	2	genomic_internal	TDR13B
400	sorghum	2	Copia	2	genomic_internal	Copia-34_SB-I
401	western_clawed_frog	1	CR1	7	genomic_internal	CR1_1a_Xt
402	rice	7	LTRs	2	genomic_internal	LTR_Os_chr_03_424 (02.01.01.99)
403	maize	2	Copia	1	genomic_internal	TE_00015892_INT
404	mouse	4	ERVK	3	genomic_internal	MMERVK9E_I
405	mouse	6	L1	5	genomic_internal	L1MdA_II
406	sorghum	5	Gypsy	3	genomic_internal	Gypsy5-SB_I-int
407	maize	8	unknown	2	genomic_internal	chr9:116187582..116197929
408	sorghum	6	L1	2	genomic_internal	LINE1-47_SBi
409	rice	7	LTRs	2	genomic_internal	RLG_58914:mipsREdat_9.3p_ALL
410	maize	2	Copia	0	genomic_internal	chr9_P_79032327
411	rice	7	LTRs	0	genomic_internal	LTR_Os_chr_04_589 (02.01.01.99)
412	sorghum	5	Gypsy	0	genomic_internal	Gypsy5-SB_LTR
413	mouse	4	ERVK	3	genomic_internal	RMER4B
414	mouse	6	L1	5	genomic_internal	L1MdV_II
415	mouse	4	ERVK	1	genomic_internal	RMER6A
416	maize	8	unknown	3	genomic_internal	TE_00026001_LTR
417	zebrafish	6	L1	3	genomic_internal	L1-14_DR
418	zebrafish	3	DNA	4	genomic_internal	DNA9NNN1_DR
419	zebrafish	3	DNA	4	genomic_internal	DNA-X-4_DR
420	mouse	4	ERVK	4	genomic_internal	IAPEY3-int
421	zebrafish	3	DNA	4	genomic_internal	DNA-2-16_DR
422	zebrafish	3	DNA	2	genomic_internal	HATN9_DR
423	sorghum	2	Copia	2	genomic_internal	SBCopia1_I-int
424	rice	7	LTRs	2	genomic_internal	Os0264_LTR:rice6.9.5.liban
425	maize	2	Copia	0	genomic_internal	opie_AC185480_1137
